id,node1,node2
0,0,4
1,0,11
2,0,15
3,0,17
4,0,19
5,0,20
6,0,21
7,0,23
8,0,24
9,0,25
10,0,27
11,0,30
12,0,33
13,0,34
14,0,36
15,0,37
16,0,38
17,0,39
18,0,40
19,1,2
20,1,4
21,1,7
22,1,8
23,1,11
24,1,12
25,1,13
26,1,14
27,1,15
28,1,20
29,1,21
30,1,23
31,1,24
32,1,27
33,1,28
34,1,29
35,1,35
36,1,40
37,1,41
38,1,43
39,1,47
40,2,9
41,2,19
42,2,27
43,2,29
44,2,37
45,2,38
46,2,40
47,2,42
48,3,5
49,3,6
50,3,8
51,3,9
52,3,10
53,3,12
54,3,14
55,3,16
56,3,19
57,3,20
58,3,22
59,3,26
60,3,28
61,3,33
62,3,36
63,4,7
64,4,11
65,4,15
66,4,19
67,4,21
68,4,22
69,4,25
70,4,27
71,4,31
72,4,32
73,4,35
74,4,36
75,4,40
76,4,45
77,4,49
78,5,7
79,5,9
80,5,11
81,5,12
82,5,13
83,5,14
84,5,16
85,5,18
86,5,19
87,5,20
88,5,22
89,5,23
90,5,27
91,5,30
92,5,34
93,5,37
94,5,39
95,5,43
96,5,44
97,5,46
98,6,8
99,6,11
100,6,12
101,6,20
102,6,35
103,6,37
104,6,39
105,6,42
106,6,49
107,7,14
108,7,16
109,7,20
110,7,23
111,7,30
112,7,37
113,7,38
114,7,41
115,7,44
116,7,46
117,7,49
118,8,13
119,8,17
120,8,22
121,8,30
122,8,31
123,8,35
124,8,37
125,8,40
126,8,41
127,8,47
128,9,11
129,9,12
130,9,13
131,9,16
132,9,20
133,9,22
134,9,25
135,9,26
136,9,32
137,9,37
138,9,43
139,9,45
140,9,46
141,9,47
142,10,12
143,10,15
144,10,17
145,10,18
146,10,22
147,10,27
148,10,28
149,10,29
150,10,30
151,10,31
152,10,33
153,10,36
154,10,39
155,10,40
156,10,41
157,10,43
158,10,46
159,10,48
160,11,14
161,11,15
162,11,16
163,11,17
164,11,25
165,11,28
166,11,33
167,11,35
168,11,40
169,11,41
170,11,42
171,11,45
172,12,24
173,12,25
174,12,27
175,12,32
176,12,34
177,12,39
178,12,44
179,12,45
180,12,47
181,12,48
182,12,49
183,13,20
184,13,22
185,13,24
186,13,30
187,13,32
188,13,34
189,13,35
190,13,38
191,13,45
192,13,49
193,14,15
194,14,16
195,14,18
196,14,20
197,14,21
198,14,23
199,14,28
200,14,29
201,14,35
202,14,41
203,14,48
204,15,16
205,15,17
206,15,32
207,15,36
208,15,41
209,15,44
210,15,45
211,15,49
212,16,20
213,16,28
214,16,32
215,16,36
216,16,37
217,16,44
218,16,47
219,16,49
220,17,23
221,17,29
222,17,31
223,17,40
224,17,43
225,18,23
226,18,29
227,18,33
228,18,34
229,18,39
230,18,40
231,18,45
232,18,47
233,19,21
234,19,22
235,19,27
236,19,30
237,19,31
238,19,34
239,19,35
240,19,36
241,19,37
242,19,38
243,19,39
244,19,44
245,19,45
246,19,46
247,19,47
248,20,21
249,20,23
250,20,24
251,20,29
252,20,32
253,20,35
254,20,38
255,20,40
256,20,41
257,20,42
258,21,23
259,21,24
260,21,25
261,21,27
262,21,28
263,21,30
264,21,31
265,21,36
266,21,37
267,21,39
268,21,40
269,21,47
270,21,48
271,22,25
272,22,26
273,22,28
274,22,33
275,22,34
276,22,36
277,22,38
278,22,39
279,22,41
280,22,42
281,22,43
282,23,24
283,23,25
284,23,27
285,23,29
286,23,30
287,23,31
288,23,38
289,23,40
290,23,45
291,23,46
292,23,48
293,24,27
294,24,28
295,24,32
296,24,37
297,24,42
298,24,46
299,24,49
300,25,26
301,25,27
302,25,29
303,25,31
304,25,36
305,25,41
306,25,42
307,25,46
308,25,49
309,26,27
310,26,28
311,26,31
312,26,33
313,26,35
314,26,38
315,26,41
316,26,44
317,27,31
318,27,33
319,27,34
320,27,40
321,27,42
322,27,43
323,28,31
324,28,32
325,28,34
326,28,36
327,28,44
328,28,46
329,28,47
330,28,48
331,29,31
332,29,37
333,29,38
334,29,40
335,29,42
336,29,46
337,30,31
338,30,34
339,30,36
340,30,37
341,30,39
342,30,41
343,30,44
344,30,47
345,31,32
346,31,35
347,31,45
348,31,47
349,32,33
350,32,34
351,32,37
352,32,41
353,32,42
354,32,45
355,32,46
356,32,47
357,33,34
358,33,38
359,33,41
360,33,43
361,33,45
362,34,39
363,34,40
364,34,42
365,34,45
366,34,48
367,35,38
368,35,44
369,36,37
370,36,38
371,36,45
372,36,46
373,36,49
374,37,38
375,37,42
376,37,43
377,37,44
378,38,40
379,38,46
380,38,47
381,39,40
382,39,41
383,39,43
384,40,42
385,40,44
386,40,45
387,40,46
388,40,48
389,41,44
390,41,47
391,42,46
392,43,44
393,43,46
394,43,49
395,44,46
396,45,47
397,46,47
398,46,49
399,48,49
