id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,1,2
5,1,49
6,1,17
7,2,3
8,2,4
9,3,5
10,3,41
11,4,5
12,4,6
13,4,21
14,5,6
15,5,7
16,6,7
17,6,8
18,6,16
19,7,8
20,7,9
21,8,10
22,8,40
23,9,10
24,9,11
25,10,11
26,10,12
27,11,12
28,11,13
29,12,13
30,12,14
31,13,14
32,13,15
33,14,15
34,14,16
35,15,16
36,15,17
37,16,18
38,17,18
39,17,19
40,18,20
41,18,31
42,19,21
43,19,34
44,20,21
45,20,22
46,21,22
47,22,23
48,22,24
49,23,24
50,23,25
51,24,26
52,24,42
53,25,26
54,25,38
55,26,27
56,26,28
57,27,28
58,27,29
59,28,29
60,28,30
61,29,30
62,29,31
63,30,31
64,30,32
65,31,32
66,31,33
67,32,33
68,32,34
69,33,34
70,33,35
71,33,40
72,34,35
73,34,36
74,35,36
75,35,37
76,36,37
77,36,38
78,37,38
79,37,39
80,38,39
81,38,40
82,39,40
83,39,41
84,40,41
85,41,42
86,41,43
87,42,43
88,42,44
89,43,44
90,43,45
91,44,45
92,44,46
93,45,46
94,45,47
95,46,47
96,46,48
97,47,48
98,47,49
99,48,49
