id,node1,node2
0,0,1
1,0,4
2,0,13
3,0,24
4,0,26
5,0,27
6,0,28
7,0,29
8,0,30
9,0,31
10,0,34
11,0,36
12,0,38
13,0,39
14,0,41
15,0,42
16,0,43
17,0,46
18,0,47
19,1,2
20,1,3
21,1,4
22,1,8
23,1,11
24,1,12
25,1,15
26,1,20
27,1,21
28,1,27
29,1,31
30,1,33
31,1,35
32,1,36
33,1,38
34,1,42
35,1,45
36,1,46
37,1,47
38,2,4
39,2,5
40,2,9
41,2,12
42,2,14
43,2,16
44,2,20
45,2,21
46,2,22
47,2,25
48,2,27
49,2,28
50,2,30
51,2,31
52,2,33
53,2,35
54,2,40
55,2,42
56,2,44
57,2,48
58,2,49
59,3,5
60,3,8
61,3,11
62,3,16
63,3,20
64,3,22
65,3,25
66,3,27
67,3,28
68,3,30
69,3,32
70,3,33
71,3,36
72,3,40
73,3,44
74,3,46
75,3,47
76,4,10
77,4,12
78,4,13
79,4,14
80,4,15
81,4,16
82,4,19
83,4,24
84,4,25
85,4,26
86,4,27
87,4,29
88,4,30
89,4,32
90,4,35
91,4,36
92,4,38
93,4,41
94,4,43
95,4,44
96,4,46
97,4,48
98,5,7
99,5,8
100,5,12
101,5,15
102,5,16
103,5,18
104,5,20
105,5,22
106,5,26
107,5,38
108,5,39
109,5,40
110,5,41
111,5,43
112,5,45
113,5,46
114,5,48
115,5,49
116,6,10
117,6,14
118,6,16
119,6,17
120,6,18
121,6,19
122,6,26
123,6,28
124,6,31
125,6,35
126,6,36
127,6,37
128,6,39
129,6,44
130,6,47
131,6,48
132,7,8
133,7,10
134,7,19
135,7,22
136,7,24
137,7,26
138,7,29
139,7,35
140,7,38
141,7,41
142,7,46
143,7,47
144,7,48
145,7,49
146,8,9
147,8,12
148,8,13
149,8,14
150,8,19
151,8,23
152,8,27
153,8,29
154,8,30
155,8,31
156,8,32
157,8,33
158,8,34
159,8,35
160,8,36
161,8,38
162,8,39
163,8,40
164,8,41
165,8,42
166,8,43
167,8,44
168,9,12
169,9,13
170,9,15
171,9,16
172,9,20
173,9,25
174,9,27
175,9,28
176,9,29
177,9,30
178,9,31
179,9,33
180,9,39
181,9,40
182,9,43
183,9,44
184,9,49
185,10,15
186,10,17
187,10,18
188,10,21
189,10,22
190,10,24
191,10,30
192,10,31
193,10,34
194,10,35
195,10,37
196,10,45
197,10,46
198,10,47
199,10,49
200,11,13
201,11,14
202,11,15
203,11,20
204,11,28
205,11,30
206,11,32
207,11,33
208,11,34
209,11,35
210,11,37
211,11,38
212,11,43
213,11,44
214,11,48
215,11,49
216,12,14
217,12,15
218,12,16
219,12,17
220,12,18
221,12,20
222,12,21
223,12,22
224,12,25
225,12,26
226,12,36
227,12,37
228,12,39
229,12,41
230,12,42
231,12,43
232,12,45
233,12,46
234,12,47
235,12,49
236,13,18
237,13,22
238,13,24
239,13,27
240,13,30
241,13,31
242,13,33
243,13,35
244,13,36
245,13,37
246,13,40
247,13,42
248,13,43
249,13,45
250,13,46
251,14,15
252,14,19
253,14,25
254,14,26
255,14,27
256,14,32
257,14,37
258,14,39
259,14,42
260,14,43
261,14,46
262,14,47
263,15,16
264,15,18
265,15,21
266,15,26
267,15,29
268,15,35
269,15,40
270,15,46
271,16,17
272,16,18
273,16,21
274,16,26
275,16,28
276,16,29
277,16,35
278,16,36
279,16,38
280,16,41
281,16,42
282,16,43
283,17,19
284,17,27
285,17,29
286,17,30
287,17,32
288,17,33
289,17,36
290,17,37
291,17,38
292,17,39
293,17,40
294,17,44
295,17,45
296,17,47
297,17,49
298,18,20
299,18,21
300,18,24
301,18,31
302,18,34
303,18,35
304,18,37
305,18,38
306,18,39
307,18,41
308,18,43
309,18,45
310,19,21
311,19,23
312,19,28
313,19,35
314,19,37
315,19,39
316,19,40
317,19,41
318,19,42
319,19,45
320,19,46
321,19,47
322,19,48
323,20,22
324,20,23
325,20,27
326,20,28
327,20,31
328,20,32
329,20,38
330,20,40
331,20,42
332,20,45
333,20,46
334,20,47
335,20,48
336,20,49
337,21,22
338,21,23
339,21,24
340,21,28
341,21,29
342,21,32
343,21,35
344,21,37
345,21,40
346,21,41
347,21,43
348,21,44
349,21,47
350,22,23
351,22,27
352,22,28
353,22,32
354,22,34
355,22,35
356,22,38
357,22,43
358,22,45
359,22,46
360,23,24
361,23,25
362,23,26
363,23,30
364,23,31
365,23,34
366,23,35
367,23,39
368,23,40
369,23,42
370,23,47
371,23,48
372,24,26
373,24,30
374,24,32
375,24,33
376,24,34
377,24,37
378,24,38
379,24,40
380,24,43
381,24,44
382,24,45
383,24,47
384,24,48
385,24,49
386,25,26
387,25,27
388,25,28
389,25,29
390,25,33
391,25,37
392,25,39
393,25,40
394,25,41
395,25,42
396,25,45
397,25,48
398,26,31
399,26,32
400,26,33
401,26,35
402,26,39
403,26,43
404,26,44
405,27,28
406,27,29
407,27,30
408,27,31
409,27,35
410,27,41
411,27,43
412,27,44
413,27,45
414,27,46
415,27,47
416,28,33
417,28,35
418,28,46
419,29,34
420,29,36
421,29,37
422,29,38
423,29,41
424,29,42
425,29,44
426,29,45
427,29,48
428,29,49
429,30,33
430,30,36
431,30,38
432,30,39
433,30,41
434,30,43
435,31,32
436,31,34
437,31,35
438,31,39
439,31,40
440,31,43
441,31,46
442,31,48
443,32,36
444,32,45
445,32,49
446,33,40
447,33,41
448,33,42
449,33,44
450,33,45
451,33,47
452,34,37
453,34,39
454,34,40
455,35,38
456,35,39
457,35,42
458,35,44
459,35,47
460,35,49
461,36,37
462,36,38
463,36,40
464,36,41
465,36,42
466,36,43
467,37,39
468,37,44
469,37,49
470,38,40
471,38,42
472,38,45
473,38,46
474,38,47
475,38,48
476,39,41
477,39,42
478,39,43
479,39,46
480,39,48
481,40,41
482,40,42
483,40,43
484,40,44
485,40,45
486,40,49
487,41,48
488,42,44
489,42,45
490,42,47
491,42,49
492,43,46
493,43,49
494,44,46
495,44,48
496,44,49
497,45,46
498,45,48
499,46,48
