id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,0,3
5,0,47
6,0,4
7,0,46
8,0,5
9,0,45
10,0,6
11,0,44
12,1,2
13,1,49
14,1,4
15,1,48
16,1,5
17,1,47
18,1,6
19,1,46
20,1,7
21,1,45
22,1,31
23,2,4
24,2,5
25,2,49
26,2,6
27,2,48
28,2,7
29,2,47
30,2,8
31,2,24
32,3,4
33,3,6
34,3,7
35,3,49
36,3,8
37,3,48
38,3,9
39,3,15
40,4,6
41,4,7
42,4,8
43,4,9
44,4,49
45,4,48
46,4,24
47,4,23
48,4,5
49,5,6
50,5,8
51,5,9
52,5,10
53,5,11
54,5,49
55,5,15
56,6,7
57,6,8
58,6,9
59,6,10
60,6,11
61,6,12
62,7,8
63,7,9
64,7,10
65,7,11
66,7,12
67,7,13
68,7,33
69,7,20
70,8,9
71,8,10
72,8,11
73,8,12
74,8,13
75,8,14
76,8,18
77,9,10
78,9,11
79,9,12
80,9,13
81,9,14
82,9,15
83,9,32
84,10,11
85,10,12
86,10,13
87,10,14
88,10,16
89,10,39
90,10,46
91,11,13
92,11,14
93,11,15
94,11,16
95,11,17
96,11,18
97,12,13
98,12,14
99,12,15
100,12,17
101,12,18
102,12,21
103,13,14
104,13,15
105,13,16
106,13,17
107,13,18
108,13,19
109,14,15
110,14,16
111,14,17
112,14,18
113,14,19
114,14,20
115,15,16
116,15,17
117,15,18
118,15,19
119,15,20
120,15,49
121,16,18
122,16,19
123,16,20
124,16,21
125,16,22
126,16,42
127,16,38
128,17,18
129,17,19
130,17,20
131,17,21
132,17,22
133,17,23
134,17,40
135,18,19
136,18,21
137,18,22
138,18,24
139,18,29
140,19,20
141,19,21
142,19,23
143,19,24
144,19,25
145,19,37
146,19,29
147,20,21
148,20,22
149,20,23
150,20,26
151,20,30
152,20,35
153,21,23
154,21,24
155,21,25
156,21,26
157,21,27
158,21,29
159,22,23
160,22,24
161,22,25
162,22,26
163,22,28
164,22,29
165,23,25
166,23,27
167,23,29
168,23,46
169,23,34
170,24,25
171,24,26
172,24,27
173,24,28
174,24,29
175,24,30
176,25,27
177,25,28
178,25,29
179,25,30
180,25,31
181,25,47
182,25,32
183,25,43
184,26,27
185,26,28
186,26,29
187,26,30
188,26,31
189,26,32
190,27,29
191,27,30
192,27,31
193,27,32
194,27,33
195,27,47
196,27,41
197,28,30
198,28,31
199,28,32
200,28,33
201,28,34
202,28,35
203,28,43
204,29,30
205,29,31
206,29,32
207,29,33
208,29,35
209,30,31
210,30,32
211,30,33
212,30,34
213,30,35
214,30,36
215,31,32
216,31,33
217,31,34
218,31,35
219,31,36
220,31,37
221,32,35
222,32,36
223,32,37
224,32,38
225,32,47
226,33,34
227,33,36
228,33,37
229,33,38
230,33,39
231,34,35
232,34,36
233,34,37
234,34,38
235,34,39
236,34,40
237,35,36
238,35,37
239,35,38
240,35,39
241,35,40
242,36,37
243,36,38
244,36,39
245,36,40
246,36,41
247,36,42
248,37,38
249,37,39
250,37,40
251,37,41
252,37,42
253,37,46
254,38,39
255,38,40
256,38,41
257,38,42
258,38,44
259,39,40
260,39,41
261,39,42
262,39,43
263,39,44
264,39,45
265,40,41
266,40,42
267,40,43
268,40,44
269,40,46
270,41,42
271,41,43
272,41,44
273,41,45
274,41,47
275,42,43
276,42,44
277,42,45
278,42,46
279,42,47
280,42,48
281,43,44
282,43,45
283,43,47
284,43,49
285,44,45
286,44,46
287,44,47
288,44,48
289,44,49
290,45,46
291,45,47
292,45,48
293,45,49
294,46,47
295,46,48
296,46,49
297,47,48
298,47,49
299,48,49
