id,node1,node2
0,0,1
1,0,2
2,0,4
3,0,5
4,0,7
5,0,9
6,0,10
7,0,11
8,0,12
9,0,13
10,0,14
11,0,16
12,0,18
13,0,20
14,0,22
15,0,23
16,0,24
17,0,25
18,0,26
19,0,28
20,0,29
21,0,30
22,0,31
23,0,37
24,0,38
25,0,39
26,0,40
27,0,45
28,0,48
29,0,49
30,1,4
31,1,6
32,1,7
33,1,8
34,1,9
35,1,10
36,1,20
37,1,23
38,1,28
39,1,37
40,1,39
41,1,40
42,1,45
43,1,47
44,1,49
45,2,4
46,2,7
47,2,8
48,2,13
49,2,18
50,2,19
51,2,27
52,2,30
53,2,34
54,2,35
55,2,38
56,2,39
57,2,43
58,2,45
59,2,46
60,2,48
61,2,49
62,3,10
63,3,12
64,3,13
65,3,17
66,3,18
67,3,23
68,3,24
69,3,28
70,3,29
71,3,31
72,3,32
73,3,34
74,3,37
75,3,38
76,3,43
77,3,44
78,3,46
79,3,47
80,3,48
81,4,6
82,4,7
83,4,10
84,4,12
85,4,15
86,4,18
87,4,20
88,4,25
89,4,26
90,4,29
91,4,36
92,4,37
93,4,38
94,4,40
95,4,43
96,4,45
97,4,46
98,5,6
99,5,13
100,5,14
101,5,15
102,5,16
103,5,17
104,5,19
105,5,21
106,5,23
107,5,24
108,5,26
109,5,27
110,5,32
111,5,35
112,5,36
113,5,37
114,5,42
115,5,48
116,6,7
117,6,9
118,6,10
119,6,11
120,6,12
121,6,13
122,6,15
123,6,16
124,6,17
125,6,18
126,6,20
127,6,21
128,6,25
129,6,26
130,6,30
131,6,37
132,6,42
133,6,43
134,6,45
135,6,46
136,6,47
137,6,49
138,7,8
139,7,9
140,7,13
141,7,15
142,7,21
143,7,23
144,7,24
145,7,26
146,7,27
147,7,30
148,7,31
149,7,32
150,7,36
151,7,39
152,7,41
153,7,42
154,7,43
155,7,44
156,7,45
157,7,46
158,8,10
159,8,14
160,8,16
161,8,17
162,8,19
163,8,20
164,8,22
165,8,29
166,8,30
167,8,34
168,8,36
169,8,38
170,8,42
171,8,45
172,8,47
173,8,48
174,9,10
175,9,12
176,9,15
177,9,17
178,9,20
179,9,22
180,9,23
181,9,24
182,9,25
183,9,27
184,9,28
185,9,33
186,9,34
187,9,36
188,9,39
189,9,43
190,9,44
191,9,45
192,9,47
193,10,12
194,10,13
195,10,14
196,10,18
197,10,23
198,10,24
199,10,27
200,10,30
201,10,32
202,10,34
203,10,36
204,10,45
205,11,13
206,11,14
207,11,15
208,11,17
209,11,19
210,11,23
211,11,26
212,11,28
213,11,31
214,11,34
215,11,37
216,11,43
217,11,46
218,11,47
219,11,49
220,12,14
221,12,15
222,12,18
223,12,19
224,12,21
225,12,23
226,12,28
227,12,31
228,12,32
229,12,35
230,12,38
231,12,39
232,12,44
233,12,48
234,12,49
235,13,15
236,13,17
237,13,19
238,13,21
239,13,23
240,13,24
241,13,31
242,13,35
243,13,42
244,13,47
245,13,48
246,13,49
247,14,15
248,14,16
249,14,20
250,14,25
