id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,0,3
5,0,47
6,0,4
7,0,46
8,1,2
9,1,3
10,1,49
11,1,4
12,1,48
13,1,5
14,2,3
15,2,4
16,2,49
17,2,6
18,2,7
19,2,30
20,3,4
21,3,5
22,3,6
23,3,7
24,3,49
25,4,5
26,4,6
27,4,7
28,4,8
29,5,6
30,5,7
31,5,8
32,5,9
33,6,7
34,6,8
35,6,9
36,6,10
37,7,8
38,7,9
39,7,10
40,7,11
41,8,9
42,8,12
43,8,14
44,8,44
45,9,11
46,9,12
47,9,42
48,9,49
49,9,34
50,10,11
51,10,12
52,10,13
53,10,14
54,11,13
55,11,14
56,11,15
57,11,35
58,11,48
59,12,13
60,12,14
61,12,15
62,12,16
63,13,14
64,13,15
65,13,16
66,13,17
67,14,15
68,14,16
69,14,17
70,14,18
71,15,16
72,15,17
73,15,19
74,15,38
75,15,34
76,16,17
77,16,18
78,16,20
79,16,27
80,16,38
81,17,18
82,17,20
83,17,21
84,17,45
85,18,19
86,18,20
87,18,21
88,18,22
89,19,21
90,19,22
91,19,23
92,19,46
93,20,21
94,20,22
95,20,23
96,20,35
97,20,34
98,21,22
99,21,23
100,21,24
101,21,25
102,22,24
103,22,25
104,22,26
105,22,47
106,22,29
107,23,24
108,23,25
109,23,26
110,23,27
111,24,25
112,24,26
113,24,27
114,24,28
115,25,26
116,25,27
117,25,28
118,25,29
119,26,27
120,26,28
121,26,29
122,26,30
123,27,28
124,27,30
125,27,31
126,28,29
127,28,30
128,28,31
129,28,32
130,29,31
131,29,32
132,29,39
133,30,31
134,30,32
135,30,33
136,30,47
137,31,32
138,31,33
139,31,34
140,31,46
141,32,33
142,32,34
143,32,35
144,32,36
145,33,34
146,33,35
147,33,36
148,33,37
149,34,35
150,34,36
151,34,44
152,35,36
153,35,37
154,35,39
155,36,37
156,36,38
157,36,39
158,36,40
159,37,38
160,37,39
161,37,40
162,37,41
163,38,40
164,38,41
165,38,44
166,39,40
167,39,41
168,39,42
169,39,43
170,40,41
171,40,42
172,40,43
173,40,44
174,41,42
175,41,43
176,41,44
177,41,45
178,42,43
179,42,44
180,42,45
181,42,46
182,43,44
183,43,45
184,43,46
185,43,47
186,44,45
187,44,46
188,44,47
189,44,48
190,45,46
191,45,47
192,45,48
193,45,49
194,46,47
195,46,48
196,46,49
197,47,48
198,47,49
199,48,49
