id,node1,node2
0,0,11
1,0,15
2,0,17
3,0,25
4,0,31
5,0,32
6,0,49
7,1,3
8,1,7
9,1,9
10,1,14
11,1,20
12,1,26
13,1,27
14,1,28
15,1,34
16,1,37
17,1,42
18,1,43
19,1,44
20,1,45
21,1,46
22,2,5
23,2,6
24,2,7
25,2,10
26,2,12
27,2,21
28,2,24
29,2,27
30,2,29
31,2,37
32,3,4
33,3,7
34,3,10
35,3,11
36,3,13
37,3,14
38,3,17
39,3,18
40,3,20
41,3,21
42,3,22
43,3,23
44,3,26
45,3,29
46,3,34
47,3,36
48,3,38
49,3,39
50,3,43
51,3,44
52,3,48
53,4,7
54,4,8
55,4,22
56,4,25
57,4,27
58,4,28
59,4,33
60,4,34
61,4,35
62,4,38
63,4,43
64,4,45
65,4,47
66,5,12
67,5,16
68,5,21
69,5,30
70,5,31
71,5,35
72,5,39
73,5,43
74,5,44
75,5,49
76,6,11
77,6,18
78,6,22
79,6,27
80,6,31
81,6,40
82,6,45
83,7,12
84,7,24
85,7,27
86,7,28
87,7,37
88,7,40
89,7,42
90,8,13
91,8,15
92,8,17
93,8,22
94,8,25
95,8,27
96,8,34
97,8,36
98,8,38
99,8,39
100,8,40
101,8,43
102,9,11
103,9,13
104,9,15
105,9,16
106,9,19
107,9,22
108,9,23
109,9,24
110,9,25
111,9,32
112,9,37
113,9,41
114,9,42
115,9,49
116,10,11
117,10,18
118,10,22
119,10,23
120,10,34
121,10,36
122,10,38
123,10,44
124,10,48
125,10,49
126,11,14
127,11,16
128,11,21
129,11,23
130,11,24
131,11,27
132,11,30
133,11,31
134,11,41
135,11,45
136,11,46
137,11,48
138,12,13
139,12,19
140,12,30
141,12,37
142,12,44
143,12,47
144,13,18
145,13,20
146,13,22
147,13,24
148,13,26
149,13,28
150,13,29
151,13,45
152,13,48
153,13,49
154,14,15
155,14,37
156,14,41
157,14,44
158,14,47
159,15,20
160,15,21
161,15,24
162,15,36
163,15,39
164,15,43
165,15,44
166,15,47
167,16,17
168,16,25
169,16,30
170,16,31
171,16,34
172,16,37
173,16,43
174,16,48
175,17,18
176,17,19
177,17,20
178,17,25
179,17,26
180,17,34
181,17,35
182,17,40
183,17,42
184,17,43
185,17,44
186,18,19
187,18,20
188,18,24
189,18,35
190,18,41
191,18,46
192,18,48
193,19,21
194,19,24
195,19,28
196,19,33
197,19,35
198,19,42
199,19,44
200,19,47
201,19,49
202,20,21
203,20,23
204,20,32
205,20,34
206,20,36
207,20,39
208,21,25
209,21,26
210,21,34
211,21,38
212,21,39
213,21,40
214,21,44
215,21,46
216,22,27
217,22,30
218,22,31
219,22,32
220,22,33
221,22,37
222,22,41
223,22,49
224,23,24
225,23,26
226,23,30
227,23,32
228,23,37
229,23,38
230,23,40
231,23,44
232,23,46
233,23,48
234,24,29
235,24,34
236,25,28
237,25,39
238,26,27
239,26,36
240,26,37
241,26,41
242,26,43
243,26,44
244,27,31
245,27,37
246,27,41
247,27,48
248,27,49
249,28,30
250,28,31
251,28,35
252,28,42
253,28,44
254,28,45
255,28,46
256,28,48
257,29,30
258,29,37
259,29,39
260,29,46
261,29,47
262,29,48
263,29,49
264,30,44
265,30,46
266,30,49
267,31,34
268,31,48
269,32,36
270,32,37
271,32,41
272,32,43
273,32,44
274,33,39
275,33,46
276,33,47
277,33,48
278,34,39
279,34,47
280,35,39
281,35,49
282,36,46
283,37,41
284,37,45
285,37,49
286,38,39
287,38,42
288,38,48
289,39,40
290,39,44
291,39,45
292,40,41
293,40,43
294,40,46
295,42,49
296,44,45
297,44,49
298,45,46
299,46,49
