id,node1,node2
0,0,3
1,0,19
2,0,27
3,0,36
4,1,13
5,1,25
6,1,43
7,2,5
8,3,8
9,3,31
10,3,49
11,4,10
12,4,15
13,4,19
14,4,46
15,6,24
16,6,26
17,6,36
18,7,8
19,7,15
20,7,26
21,7,35
22,7,44
23,8,14
24,8,21
25,8,25
26,8,29
27,8,31
28,9,24
29,9,30
30,9,32
31,9,33
32,10,12
33,10,15
34,10,17
35,11,20
36,11,27
37,11,31
38,11,33
39,11,45
40,12,13
41,12,24
42,12,27
43,12,36
44,12,49
45,13,22
46,13,30
47,13,31
48,14,32
49,14,46
50,15,29
51,15,34
52,15,38
53,16,28
54,17,18
55,17,29
56,17,34
57,18,19
58,18,33
59,18,41
60,18,42
61,19,30
62,19,41
63,19,44
64,20,21
65,20,39
66,20,41
67,21,22
68,22,26
69,22,28
70,22,33
71,26,42
72,26,49
73,27,34
74,27,42
75,27,48
76,28,40
77,28,48
78,29,32
79,29,43
80,29,49
81,30,32
82,30,36
83,30,38
84,30,49
85,31,35
86,31,47
87,31,49
88,32,34
89,32,38
90,34,37
91,34,46
92,35,36
93,35,37
94,36,39
95,36,41
96,37,39
97,38,45
98,40,48
99,41,46
