id,node1,node2
0,0,7
1,0,9
2,0,20
3,0,26
4,0,45
5,1,6
6,1,14
7,1,19
8,1,36
9,2,4
10,3,6
11,3,10
12,3,19
13,3,36
14,3,46
15,4,18
16,4,33
17,4,43
18,5,35
19,6,15
20,6,30
21,7,14
22,7,17
23,7,26
24,7,34
25,8,16
26,8,17
27,8,34
28,9,21
29,9,42
30,10,12
31,10,25
32,10,33
33,11,12
34,11,13
35,11,29
36,11,34
37,11,39
38,12,26
39,12,32
40,12,43
41,12,48
42,13,23
43,13,33
44,13,40
45,14,18
46,14,24
47,14,32
48,14,36
49,15,23
50,15,28
51,15,37
52,15,39
53,15,44
54,16,33
55,16,38
56,16,42
57,17,40
58,18,25
59,19,29
60,19,38
61,19,41
62,20,41
63,21,34
64,21,47
65,22,33
66,22,35
67,22,37
68,22,44
69,24,29
70,24,33
71,24,37
72,24,46
73,24,47
74,24,48
75,25,32
76,25,42
77,25,44
78,26,28
79,26,31
80,27,31
81,28,40
82,28,45
83,29,44
84,30,34
85,30,47
86,31,39
87,32,43
88,33,47
89,34,36
90,34,41
91,35,39
92,36,41
93,37,42
94,39,45
95,40,45
96,41,45
97,44,45
98,46,48
99,48,49
