id,node1,node2
0,0,49
1,0,2
2,0,48
3,0,3
4,0,47
5,0,4
6,0,46
7,0,29
8,1,2
9,1,3
10,1,49
11,1,48
12,1,5
13,1,47
14,1,9
15,1,33
16,2,3
17,2,4
18,2,5
19,2,49
20,2,6
21,2,48
22,3,4
23,3,6
24,3,7
25,3,49
26,3,24
27,4,5
28,4,6
29,4,7
30,4,8
31,5,6
32,5,7
33,5,8
34,5,9
35,5,38
36,5,34
37,6,7
38,6,8
39,6,9
40,6,10
41,7,8
42,7,9
43,7,10
44,7,11
45,8,9
46,8,11
47,8,12
48,8,13
49,9,10
50,9,12
51,9,13
52,9,15
53,10,11
54,10,12
55,10,13
56,10,14
57,11,12
58,11,13
59,11,14
60,11,15
61,12,13
62,12,14
63,12,15
64,12,16
65,13,14
66,13,15
67,13,16
68,13,17
69,14,15
70,14,16
71,14,17
72,14,18
73,15,17
74,15,18
75,15,19
76,16,17
77,16,18
78,16,19
79,16,20
80,17,18
81,17,19
82,17,20
83,17,21
84,18,19
85,18,20
86,18,21
87,18,22
88,18,39
89,19,20
90,19,21
91,19,22
92,19,23
93,20,21
94,20,22
95,20,23
96,20,24
97,21,22
98,21,23
99,21,24
100,21,25
101,22,23
102,22,24
103,22,25
104,22,26
105,22,46
106,23,24
107,23,25
108,23,26
109,23,27
110,24,25
111,24,26
112,24,27
113,24,28
114,24,32
115,25,28
116,25,29
117,25,44
118,25,40
119,26,27
120,26,28
121,26,29
122,26,30
123,27,28
124,27,29
125,27,30
126,27,31
127,28,29
128,28,30
129,28,31
130,28,32
131,29,30
132,29,31
133,29,32
134,29,36
135,30,32
136,30,33
137,30,34
138,30,42
139,31,32
140,31,33
141,31,35
142,31,45
143,32,34
144,32,35
145,32,36
146,33,34
147,33,35
148,33,36
149,33,37
150,34,35
151,34,36
152,34,38
153,35,36
154,35,37
155,35,38
156,35,39
157,36,37
158,36,38
159,36,39
160,36,40
161,37,38
162,37,39
163,37,40
164,37,41
165,37,46
166,38,39
167,38,41
168,38,42
169,39,40
170,39,41
171,39,43
172,40,41
173,40,42
174,40,43
175,40,44
176,41,42
177,41,43
178,41,44
179,41,45
180,42,43
181,42,44
182,42,45
183,42,46
184,43,44
185,43,45
186,43,46
187,43,47
188,44,45
189,44,46
190,44,47
191,44,48
192,45,46
193,45,47
194,45,48
195,45,49
196,46,47
197,47,48
198,47,49
199,48,49
