id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,1,2
5,1,3
6,1,49
7,2,3
8,2,4
9,3,4
10,3,5
11,4,5
12,4,6
13,5,6
14,5,7
15,6,7
16,6,8
17,7,8
18,7,9
19,8,9
20,8,36
21,9,10
22,9,11
23,9,36
24,10,11
25,10,12
26,11,12
27,11,13
28,11,47
29,12,13
30,12,14
31,13,14
32,13,15
33,14,15
34,14,16
35,15,16
36,15,17
37,16,17
38,16,18
39,17,18
40,17,19
41,18,19
42,18,20
43,19,20
44,19,21
45,20,21
46,20,22
47,21,22
48,21,23
49,22,23
50,22,28
51,23,24
52,23,25
53,24,25
54,24,26
55,25,26
56,25,27
57,25,39
58,26,27
59,26,28
60,27,28
61,27,29
62,28,29
63,28,30
64,29,30
65,29,31
66,29,32
67,30,31
68,30,32
69,31,32
70,31,33
71,32,34
72,33,34
73,33,35
74,34,35
75,34,36
76,35,36
77,35,37
78,36,37
79,37,38
80,37,39
81,38,39
82,38,40
83,39,41
84,40,41
85,40,42
86,41,42
87,41,43
88,42,43
89,42,44
90,43,44
91,43,45
92,44,45
93,44,46
94,45,46
95,45,47
96,46,47
97,46,48
98,47,49
99,48,49
