id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,1,2
5,1,3
6,1,49
7,2,4
8,2,42
9,3,4
10,3,5
11,4,5
12,4,6
13,5,6
14,5,7
15,6,7
16,6,8
17,7,8
18,7,9
19,8,9
20,8,10
21,9,10
22,9,11
23,10,11
24,10,26
25,11,12
26,11,13
27,12,13
28,12,14
29,13,14
30,13,15
31,14,15
32,14,16
33,15,16
34,15,17
35,16,17
36,16,18
37,17,18
38,17,19
39,18,19
40,18,20
41,19,20
42,19,21
43,20,21
44,20,22
45,21,22
46,21,23
47,22,23
48,22,24
49,23,24
50,23,25
51,24,25
52,24,26
53,25,26
54,25,27
55,26,27
56,26,28
57,27,28
58,27,29
59,28,29
60,28,30
61,29,30
62,29,31
63,29,38
64,30,31
65,30,32
66,31,32
67,31,33
68,32,33
69,32,34
70,33,34
71,33,35
72,34,35
73,34,36
74,35,36
75,35,37
76,36,37
77,36,38
78,37,38
79,37,39
80,38,40
81,39,40
82,39,41
83,40,41
84,40,42
85,41,42
86,41,43
87,42,43
88,42,44
89,43,44
90,43,45
91,44,45
92,44,46
93,45,46
94,45,47
95,46,47
96,46,48
97,47,48
98,47,49
99,48,49
