id,node1,node2
0,0,1
1,0,49
2,0,48
3,0,20
4,0,41
5,1,2
6,1,3
7,1,49
8,2,3
9,2,4
10,3,4
11,3,5
12,3,28
13,4,5
14,4,20
15,5,6
16,5,7
17,5,42
18,6,7
19,6,15
20,7,8
21,7,9
22,8,9
23,8,10
24,8,46
25,9,10
26,9,11
27,10,11
28,10,13
29,11,12
30,11,13
31,12,13
32,12,14
33,13,14
34,13,15
35,13,35
36,14,15
37,14,16
38,15,16
39,15,22
40,16,17
41,16,18
42,17,18
43,17,19
44,18,19
45,18,20
46,19,20
47,19,21
48,20,22
49,21,22
50,21,48
51,22,23
52,22,24
53,23,24
54,23,25
55,23,33
56,24,25
57,24,26
58,25,26
59,25,27
60,26,27
61,26,28
62,27,28
63,27,29
64,28,29
65,29,30
66,29,31
67,30,31
68,30,32
69,31,32
70,31,33
71,31,41
72,32,33
73,32,34
74,33,34
75,34,35
76,34,36
77,35,46
78,36,37
79,36,38
80,37,38
81,37,39
82,38,39
83,38,40
84,39,40
85,39,41
86,40,41
87,40,42
88,41,42
89,42,44
90,43,44
91,43,45
92,44,45
93,44,46
94,45,46
95,45,47
96,46,47
97,47,48
98,47,49
99,48,49
