id,node1,node2
0,0,1
1,0,2
2,0,3
3,0,47
4,0,4
5,0,46
6,0,5
7,0,45
8,0,6
9,1,2
10,1,3
11,1,49
12,1,4
13,1,48
14,1,5
15,1,47
16,1,46
17,1,7
18,1,45
19,1,30
20,2,4
21,2,5
22,2,49
23,2,6
24,2,48
25,2,47
26,2,8
27,2,46
28,2,29
29,2,36
30,3,4
31,3,5
32,3,6
33,3,7
34,3,49
35,3,8
36,3,48
37,3,9
38,3,47
39,3,31
40,3,42
41,4,6
42,4,7
43,4,8
44,4,9
45,4,49
46,4,10
47,4,48
48,4,22
49,5,6
50,5,7
51,5,8
52,5,9
53,5,11
54,5,49
55,5,38
56,6,7
57,6,8
58,6,10
59,6,11
60,6,12
61,6,25
62,6,32
63,6,44
64,7,8
65,7,9
66,7,10
67,7,11
68,7,12
69,7,13
70,7,21
71,8,9
72,8,10
73,8,11
74,8,13
75,8,14
76,8,29
77,8,15
78,9,10
79,9,11
80,9,12
81,9,13
82,9,14
83,9,15
84,10,11
85,10,12
86,10,13
87,10,14
88,10,15
89,10,16
90,11,12
91,11,13
92,11,14
93,11,15
94,11,16
95,11,21
96,11,23
97,12,13
98,12,15
99,12,16
100,12,17
101,12,18
102,12,35
103,12,33
104,12,19
105,13,14
106,13,15
107,13,16
108,13,17
109,13,18
110,13,19
111,13,31
112,14,15
113,14,16
114,14,17
115,14,19
116,14,20
117,14,23
118,15,16
119,15,17
120,15,18
121,15,19
122,15,20
123,15,21
124,15,44
125,16,17
126,16,18
127,16,20
128,16,21
129,16,22
130,16,38
131,17,18
132,17,19
133,17,20
134,17,21
135,17,22
136,17,23
137,18,19
138,18,20
139,18,21
140,18,22
141,18,23
142,18,24
143,18,49
144,19,20
145,19,21
146,19,22
147,19,23
148,19,24
149,20,21
150,20,22
151,20,23
152,20,24
153,20,25
154,20,26
155,20,44
156,21,24
157,21,25
158,21,26
159,21,41
160,21,32
161,21,31
162,22,23
163,22,24
164,22,25
165,22,27
166,22,28
167,22,34
168,23,24
169,23,25
170,23,26
171,23,27
172,23,28
173,23,29
174,23,45
175,24,25
176,24,26
177,24,27
178,24,29
179,24,30
180,24,43
181,25,26
182,25,28
183,25,29
184,25,30
185,25,31
186,26,27
187,26,28
188,26,29
189,26,30
190,26,31
191,26,32
192,27,28
193,27,29
194,27,30
195,27,31
196,27,32
197,27,33
198,28,29
199,28,30
200,28,31
201,28,32
202,28,33
203,28,34
204,29,31
205,29,32
206,29,33
207,29,34
208,29,35
209,30,31
210,30,32
211,30,33
212,30,34
213,30,35
214,30,36
215,31,32
216,31,35
217,31,36
218,31,37
219,32,33
220,32,34
221,32,35
222,32,36
223,32,38
224,33,34
225,33,35
226,33,36
227,33,37
228,33,39
229,34,35
230,34,36
231,34,37
232,34,38
233,34,39
234,34,40
235,35,36
236,35,37
237,35,38
238,35,39
239,35,40
240,35,41
241,36,37
242,36,38
243,36,39
244,36,40
245,36,41
246,36,42
247,37,38
248,37,39
249,37,40
250,37,41
251,37,42
252,37,43
253,37,48
254,38,39
255,38,41
256,38,42
257,38,43
258,38,44
259,38,48
260,39,40
261,39,41
262,39,42
263,39,43
264,39,44
265,39,45
266,40,41
267,40,42
268,40,43
269,40,44
270,40,45
271,40,46
272,41,42
273,41,43
274,41,44
275,41,46
276,41,47
277,42,43
278,42,44
279,42,45
280,42,46
281,42,48
282,43,44
283,43,45
284,43,46
285,43,47
286,43,48
287,43,49
288,44,46
289,44,47
290,44,49
291,45,46
292,45,48
293,45,49
294,46,47
295,46,48
296,46,49
297,47,48
298,47,49
299,48,49
