id,node1,node2
0,0,2
1,0,3
2,0,6
3,0,9
4,0,17
5,0,23
6,0,24
7,0,25
8,0,26
9,0,27
10,0,30
11,0,31
12,0,35
13,0,36
14,0,43
15,0,46
16,1,3
17,1,6
18,1,10
19,1,11
20,1,13
21,1,16
22,1,17
23,1,20
24,1,23
25,1,36
26,2,34
27,2,35
28,2,39
29,2,44
30,3,17
31,3,19
32,3,20
33,3,31
34,3,36
35,3,40
36,3,42
37,3,43
38,4,5
39,4,14
40,4,15
41,4,22
42,4,29
43,4,34
44,4,40
45,4,43
46,4,48
47,5,6
48,5,8
49,5,9
50,5,23
51,5,26
52,5,29
53,5,33
54,5,35
55,5,38
56,5,46
57,6,7
58,6,12
59,6,13
60,6,16
61,6,17
62,6,18
63,6,19
64,6,25
65,6,34
66,6,35
67,6,37
68,6,39
69,6,47
70,7,9
71,7,11
72,7,12
73,7,19
74,7,24
75,7,28
76,7,31
77,7,37
78,7,41
79,7,44
80,7,45
81,8,9
82,8,10
83,8,13
84,8,16
85,8,17
86,8,18
87,8,23
88,8,24
89,8,27
90,8,28
91,8,29
92,8,34
93,8,36
94,8,37
95,8,48
96,8,49
97,9,11
98,9,17
99,9,27
100,9,29
101,9,31
102,9,34
103,9,36
104,9,44
105,9,47
106,9,48
107,10,16
108,10,19
109,10,20
110,10,25
111,10,32
112,10,33
113,10,34
114,10,35
115,10,36
116,10,37
117,10,39
118,10,41
119,10,43
120,11,22
121,11,24
122,11,32
123,11,34
124,11,37
125,11,38
126,11,39
127,11,47
128,11,48
129,12,15
130,12,16
131,12,18
132,12,34
133,12,46
134,13,17
135,13,18
136,13,25
137,13,33
138,13,34
139,13,41
140,13,46
141,14,20
142,14,21
143,14,23
144,14,25
145,14,29
146,14,34
147,14,36
148,14,41
149,14,43
150,14,44
151,14,48
152,15,16
153,15,18
154,15,19
155,15,22
156,15,26
157,15,27
158,15,32
159,15,33
160,15,41
161,15,43
162,15,45
163,15,46
164,16,25
165,16,27
166,16,35
167,16,36
168,16,41
169,16,47
170,17,20
171,17,22
172,17,28
173,17,30
174,17,41
175,17,42
176,17,43
177,18,19
178,18,21
179,18,25
180,18,28
181,18,35
182,18,41
183,18,42
184,18,44
185,18,48
186,19,20
187,19,21
188,19,30
189,19,37
190,19,39
191,19,41
192,19,46
193,19,49
194,20,23
195,20,24
196,20,25
197,20,26
198,20,32
199,20,33
200,20,34
201,20,36
202,20,43
203,20,46
204,21,23
205,21,24
206,21,25
207,21,26
208,21,27
209,21,31
210,21,45
211,21,46
212,21,47
213,22,23
214,22,31
215,22,35
216,22,40
217,23,43
218,23,44
219,24,25
220,24,26
221,24,29
222,24,32
223,24,33
224,24,34
225,24,35
226,24,36
227,24,42
228,24,45
229,25,26
230,25,35
231,25,37
232,25,49
233,26,33
234,26,38
235,26,39
236,26,41
237,26,46
238,26,48
239,27,28
240,27,29
241,27,30
242,27,34
243,27,42
244,27,47
245,28,39
246,28,44
247,28,45
248,28,47
249,28,49
250,29,30
251,29,40
252,30,35
253,30,36
254,30,44
255,31,33
256,31,36
257,31,38
258,31,40
259,31,42
260,31,46
261,31,49
262,32,35
263,32,40
264,32,45
265,32,47
266,33,40
267,33,41
268,33,44
269,33,47
270,34,35
271,34,36
272,34,42
273,34,45
274,34,49
275,35,38
276,35,41
277,35,46
278,36,38
279,36,40
280,36,47
281,36,48
282,37,38
283,37,40
284,37,41
285,37,43
286,37,46
287,37,48
288,38,41
289,39,40
290,39,44
291,39,45
292,39,49
293,40,41
294,41,48
295,41,49
296,42,43
297,42,49
298,44,49
299,46,48
