id,node1,node2
0,0,4
1,0,8
2,0,10
3,0,13
4,0,16
5,0,20
6,0,41
7,0,46
8,1,5
9,1,9
10,1,13
11,1,25
12,1,31
13,1,34
14,1,36
15,2,4
16,2,10
17,2,13
18,2,14
19,2,32
20,2,35
21,2,37
22,2,39
23,2,47
24,2,48
25,3,5
26,3,17
27,3,18
28,3,35
29,3,38
30,3,42
31,3,48
32,4,6
33,4,10
34,4,11
35,4,18
36,4,22
37,4,25
38,4,28
39,4,29
40,4,31
41,4,33
42,4,43
43,4,45
44,5,12
45,5,20
46,5,25
47,5,28
48,5,32
49,5,33
50,5,42
51,6,15
52,6,24
53,6,26
54,6,46
55,6,49
56,7,14
57,7,22
58,7,27
59,7,46
60,7,48
61,8,9
62,8,24
63,8,46
64,9,11
65,9,16
66,9,21
67,9,28
68,9,33
69,9,36
70,10,21
71,10,23
72,10,34
73,10,36
74,10,37
75,10,38
76,11,21
77,11,24
78,11,29
79,11,33
80,11,34
81,11,42
82,11,46
83,11,49
84,12,15
85,12,17
86,12,22
87,12,38
88,12,46
89,13,18
90,13,20
91,13,26
92,13,40
93,13,43
94,14,31
95,14,36
96,14,38
97,14,48
98,15,17
99,15,26
100,15,33
101,15,36
102,15,38
103,15,44
104,15,49
105,16,19
106,16,20
107,16,23
108,16,29
109,17,20
110,17,26
111,17,36
112,17,37
113,17,38
114,17,44
115,17,45
116,17,48
117,18,19
118,18,36
119,18,40
120,18,46
121,18,49
122,19,20
123,19,28
124,19,36
125,19,41
126,19,45
127,19,48
128,20,23
129,20,29
130,20,31
131,20,47
132,20,48
133,21,22
134,21,32
135,21,36
136,21,45
137,22,25
138,22,39
139,22,41
140,22,44
141,22,45
142,22,48
143,23,27
144,23,34
145,24,25
146,24,28
147,24,30
148,24,42
149,24,45
150,25,27
151,25,28
152,25,36
153,25,37
154,25,39
155,25,41
156,26,30
157,26,31
158,26,43
159,27,35
160,27,43
161,27,45
162,27,49
163,28,38
164,28,40
165,29,31
166,29,48
167,30,32
168,30,34
169,30,36
170,30,46
171,30,49
172,31,33
173,31,48
174,32,35
175,32,36
176,32,37
177,32,46
178,32,47
179,33,47
180,34,38
181,34,40
182,34,44
183,34,45
184,34,48
185,34,49
186,35,44
187,35,47
188,37,38
189,37,41
190,37,43
191,37,44
192,38,41
193,39,44
194,39,46
195,41,42
196,41,44
197,42,47
198,43,47
199,45,49
