id,node1,node2
0,0,8
1,0,14
2,0,31
3,0,34
4,0,36
5,0,38
6,0,43
7,0,49
8,1,2
9,1,4
10,1,12
11,1,20
12,1,33
13,1,39
14,1,48
15,2,12
16,2,17
17,2,21
18,2,26
19,2,29
20,2,30
21,2,37
22,2,40
23,2,44
24,2,45
25,2,49
26,3,12
27,3,28
28,3,32
29,3,33
30,3,43
31,4,10
32,4,19
33,4,22
34,4,23
35,4,46
36,5,10
37,5,16
38,5,19
39,5,28
40,5,31
41,5,32
42,5,34
43,5,35
44,5,38
45,6,7
46,6,12
47,6,14
48,6,19
49,6,20
50,6,25
51,6,29
52,6,32
53,6,35
54,6,36
55,7,15
56,7,35
57,7,38
58,7,48
59,7,49
60,8,10
61,8,12
62,8,16
63,8,17
64,8,20
65,8,24
66,8,27
67,8,39
68,8,42
69,8,44
70,9,10
71,9,14
72,9,15
73,9,18
74,9,20
75,9,29
76,9,31
77,9,37
78,9,48
79,10,20
80,10,22
81,10,31
82,10,40
83,10,41
84,10,42
85,10,43
86,10,44
87,11,14
88,11,16
89,11,33
90,11,38
91,11,39
92,11,40
93,11,44
94,11,49
95,12,23
96,12,25
97,12,35
98,12,40
99,12,45
100,12,48
101,13,15
102,13,21
103,13,35
104,13,41
105,13,45
106,14,16
107,14,30
108,14,43
109,14,48
110,15,16
111,15,20
112,15,21
113,15,38
114,15,39
115,15,48
116,16,21
117,16,25
118,16,42
119,16,45
120,17,18
121,17,26
122,17,40
123,17,43
124,18,19
125,18,21
126,18,27
127,18,28
128,18,42
129,18,47
130,19,31
131,19,32
132,19,38
133,19,47
134,19,48
135,20,25
136,20,47
137,20,48
138,21,36
139,21,47
140,22,28
141,22,33
142,22,46
143,23,29
144,23,30
145,23,45
146,23,49
147,24,38
148,24,39
149,24,41
150,24,44
151,25,47
152,26,31
153,26,34
154,26,39
155,26,41
156,27,34
157,27,38
158,27,39
159,27,49
160,28,33
161,28,41
162,28,42
163,28,47
164,29,34
165,29,45
166,30,33
167,30,48
168,31,35
169,31,37
170,31,41
171,31,46
172,31,47
173,32,49
174,33,41
175,35,45
176,35,46
177,36,40
178,36,41
179,36,45
180,36,49
181,37,38
182,37,43
183,37,45
184,37,46
185,37,47
186,38,39
187,38,41
188,38,42
189,38,44
190,39,40
191,39,49
192,40,46
193,40,47
194,40,48
195,40,49
196,42,43
197,42,48
198,43,44
199,46,49
