id,node1,node2
0,0,49
1,0,2
2,0,48
3,0,20
4,1,2
5,1,3
6,1,49
7,2,3
8,2,4
9,3,4
10,3,5
11,4,5
12,4,6
13,4,21
14,4,16
15,5,6
16,5,7
17,6,7
18,6,8
19,7,8
20,7,9
21,8,9
22,8,10
23,9,10
24,9,14
25,9,26
26,10,11
27,10,39
28,11,12
29,11,29
30,12,13
31,12,14
32,13,14
33,13,15
34,14,16
35,15,16
36,15,17
37,16,17
38,17,18
39,17,19
40,18,20
41,18,21
42,19,20
43,19,21
44,20,21
45,20,22
46,21,23
47,22,23
48,22,24
49,23,24
50,23,25
51,24,26
52,24,39
53,24,30
54,25,26
55,25,27
56,26,27
57,26,28
58,27,28
59,27,29
60,28,29
61,28,30
62,28,46
63,29,30
64,29,31
65,30,32
66,31,32
67,31,33
68,32,33
69,32,34
70,33,34
71,33,35
72,34,35
73,34,36
74,34,44
75,35,36
76,35,37
77,36,37
78,36,38
79,37,38
80,37,39
81,38,39
82,38,40
83,39,40
84,39,41
85,40,41
86,40,42
87,41,42
88,41,43
89,42,43
90,42,44
91,43,44
92,43,45
93,44,46
94,45,46
95,45,47
96,46,48
97,47,48
98,47,49
99,48,49
