id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,0,3
5,0,47
6,0,4
7,0,46
8,0,5
9,0,45
10,0,6
11,0,44
12,0,7
13,0,8
14,0,42
15,0,30
16,1,2
17,1,3
18,1,49
19,1,4
20,1,48
21,1,5
22,1,6
23,1,46
24,1,7
25,1,45
26,1,8
27,1,44
28,1,9
29,1,43
30,1,40
31,1,33
32,2,4
33,2,5
34,2,49
35,2,6
36,2,48
37,2,7
38,2,47
39,2,8
40,2,46
41,2,9
42,2,45
43,2,10
44,2,44
45,2,42
46,3,6
47,3,49
48,3,8
49,3,48
50,3,9
51,3,47
52,3,10
53,3,46
54,3,11
55,3,45
56,3,17
57,3,27
58,3,33
59,4,5
60,4,6
61,4,7
62,4,8
63,4,9
64,4,49
65,4,10
66,4,48
67,4,11
68,4,47
69,4,12
70,4,46
71,4,37
72,4,43
73,5,6
74,5,7
75,5,8
76,5,9
77,5,10
78,5,11
79,5,49
80,5,12
81,5,48
82,5,13
83,5,47
84,5,37
85,6,7
86,6,8
87,6,9
88,6,10
89,6,11
90,6,12
91,6,13
92,6,49
93,6,14
94,6,48
95,7,8
96,7,9
97,7,10
98,7,11
99,7,12
100,7,13
101,7,14
102,7,49
103,7,16
104,8,9
105,8,10
106,8,11
107,8,12
108,8,13
109,8,15
110,8,16
111,8,17
112,9,10
113,9,11
114,9,12
115,9,13
116,9,14
117,9,15
118,9,16
119,9,17
120,9,25
121,10,11
122,10,12
123,10,13
124,10,14
125,10,15
126,10,16
127,10,17
128,10,35
129,11,12
130,11,13
131,11,14
132,11,15
133,11,16
134,11,17
135,11,18
136,11,19
137,11,21
138,12,13
139,12,14
140,12,15
141,12,16
142,12,17
143,12,18
144,12,19
145,12,20
146,12,42
147,13,14
148,13,15
149,13,16
150,13,17
151,13,18
152,13,19
153,13,20
154,13,21
155,13,27
156,14,15
157,14,16
158,14,17
159,14,18
160,14,19
161,14,20
162,14,21
163,14,22
164,14,30
165,15,16
166,15,17
167,15,19
168,15,20
169,15,21
170,15,22
171,15,23
172,15,33
173,15,34
174,16,17
175,16,18
176,16,19
177,16,20
178,16,21
179,16,22
180,16,23
181,16,24
182,17,18
183,17,19
184,17,20
185,17,21
186,17,22
187,17,23
188,17,24
189,17,25
190,18,19
191,18,20
192,18,21
193,18,22
194,18,23
195,18,24
196,18,25
197,18,26
198,18,43
199,18,28
200,19,20
201,19,21
202,19,22
203,19,23
204,19,24
205,19,25
206,19,26
207,19,27
208,19,47
209,20,21
210,20,22
211,20,23
212,20,25
213,20,26
214,20,27
215,20,28
216,20,48
217,21,22
218,21,25
219,21,26
220,21,27
221,21,28
222,21,29
223,21,36
224,22,23
225,22,24
226,22,25
227,22,26
228,22,27
229,22,28
230,22,29
231,22,30
232,23,24
233,23,25
234,23,26
235,23,27
236,23,28
237,23,29
238,23,30
239,23,31
240,24,25
241,24,26
242,24,27
243,24,28
244,24,29
245,24,30
246,24,31
247,24,32
248,25,26
249,25,27
250,25,29
251,25,30
252,25,31
253,25,32
254,25,33
255,26,27
256,26,28
257,26,29
258,26,30
259,26,31
260,26,32
261,26,33
262,26,34
263,26,44
264,27,28
265,27,30
266,27,31
267,27,32
268,27,33
269,27,34
270,27,35
271,28,29
272,28,30
273,28,32
274,28,33
275,28,34
276,28,36
277,28,45
278,28,49
279,29,30
280,29,31
281,29,32
282,29,33
283,29,34
284,29,35
285,29,36
286,29,37
287,30,32
288,30,33
289,30,34
290,30,35
291,30,38
292,30,43
293,31,32
294,31,33
295,31,34
296,31,35
297,31,36
298,31,37
299,31,38
300,31,39
301,32,33
302,32,34
303,32,35
304,32,36
305,32,37
306,32,38
307,32,39
308,32,40
309,33,34
310,33,35
311,33,36
312,33,37
313,33,38
314,33,39
315,33,40
316,34,35
317,34,36
318,34,37
319,34,38
320,34,39
321,34,40
322,34,41
323,35,36
324,35,37
325,35,38
326,35,39
327,35,40
328,35,41
329,35,42
330,35,43
331,36,37
332,36,38
333,36,39
334,36,40
335,36,41
336,36,42
337,36,43
338,36,44
339,37,38
340,37,39
341,37,40
342,37,42
343,37,43
344,37,44
345,38,39
346,38,40
347,38,41
348,38,42
349,38,43
350,38,44
351,38,45
352,38,46
353,39,40
354,39,41
355,39,42
356,39,43
357,39,44
358,39,45
359,39,46
360,39,47
361,40,41
362,40,43
363,40,44
364,40,45
365,40,46
366,40,47
367,40,48
368,41,42
369,41,43
370,41,44
371,41,45
372,41,46
373,41,47
374,41,48
375,41,49
376,42,43
377,42,44
378,42,46
379,42,47
380,42,48
381,42,49
382,43,44
383,43,45
384,43,47
385,43,48
386,43,49
387,44,45
388,44,46
389,44,47
390,44,49
391,45,47
392,45,48
393,45,49
394,46,47
395,46,48
396,46,49
397,47,48
398,47,49
399,48,49
