id,node1,node2
0,0,5
1,0,7
2,0,10
3,0,13
4,0,16
5,0,17
6,0,18
7,0,29
8,0,35
9,0,48
10,1,2
11,1,7
12,1,11
13,1,16
14,1,18
15,1,19
16,1,25
17,1,26
18,1,46
19,2,14
20,2,23
21,2,30
22,2,32
23,2,33
24,2,35
25,2,42
26,2,47
27,3,7
28,3,10
29,3,22
30,3,27
31,3,36
32,4,11
33,4,13
34,4,15
35,4,32
36,4,36
37,4,41
38,5,18
39,5,19
40,5,20
41,5,41
42,5,48
43,6,11
44,6,14
45,6,25
46,6,34
47,6,37
48,6,39
49,6,48
50,7,19
51,7,20
52,7,21
53,7,22
54,7,27
55,7,28
56,7,29
57,7,32
58,7,43
59,7,47
60,8,26
61,8,41
62,8,46
63,8,48
64,8,49
65,9,16
66,9,18
67,9,21
68,9,43
69,9,44
70,10,22
71,10,25
72,10,35
73,10,38
74,11,17
75,11,19
76,11,21
77,11,23
78,11,28
79,11,32
80,11,40
81,11,49
82,12,21
83,12,22
84,12,26
85,12,39
86,12,45
87,12,46
88,12,49
89,13,14
90,13,21
91,13,22
92,13,23
93,13,28
94,13,41
95,13,46
96,13,47
97,14,15
98,14,18
99,14,23
100,14,34
101,14,37
102,14,44
103,14,47
104,14,49
105,15,23
106,15,25
107,15,35
108,15,45
109,15,48
110,16,42
111,17,24
112,17,27
113,17,34
114,17,38
115,17,44
116,17,45
117,17,47
118,18,23
119,18,32
120,18,33
121,18,35
122,18,48
123,19,21
124,19,23
125,19,26
126,19,30
127,19,32
128,19,36
129,20,23
130,20,24
131,20,25
132,20,30
133,20,32
134,21,22
135,21,42
136,21,47
137,21,48
138,22,26
139,22,28
140,22,31
141,22,35
142,22,40
143,22,43
144,22,48
145,23,32
146,23,45
147,23,46
148,24,26
149,24,27
150,24,36
151,24,44
152,24,49
153,25,37
154,26,41
155,26,49
156,27,37
157,27,39
158,27,41
159,27,45
160,28,38
161,28,49
162,29,31
163,29,38
164,29,40
165,29,48
166,30,38
167,30,40
168,30,43
169,31,34
170,31,37
171,31,39
172,31,40
173,31,43
174,31,44
175,31,45
176,31,46
177,31,48
178,31,49
179,32,33
180,32,35
181,32,38
182,32,49
183,33,35
184,33,40
185,34,44
186,34,45
187,35,37
188,35,38
189,35,40
190,35,42
191,35,44
192,35,49
193,36,40
194,36,42
195,37,45
196,38,39
197,39,40
198,39,47
199,43,48
