id,node1,node2
0,0,1
1,0,48
2,0,3
3,0,47
4,0,4
5,0,46
6,0,5
7,0,45
8,0,6
9,0,44
10,0,7
11,0,43
12,0,8
13,0,42
14,0,24
15,0,37
16,0,23
17,1,2
18,1,3
19,1,49
20,1,4
21,1,48
22,1,5
23,1,47
24,1,6
25,1,46
26,1,7
27,1,45
28,1,44
29,1,9
30,1,43
31,1,36
32,2,3
33,2,5
34,2,49
35,2,48
36,2,7
37,2,47
38,2,8
39,2,46
40,2,9
41,2,45
42,2,10
43,2,44
44,2,43
45,2,23
46,2,21
47,2,38
48,3,4
49,3,5
50,3,6
51,3,7
52,3,48
53,3,9
54,3,47
55,3,10
56,3,46
57,3,11
58,3,45
59,3,14
60,3,16
61,4,5
62,4,6
63,4,7
64,4,8
65,4,9
66,4,49
67,4,10
68,4,48
69,4,11
70,4,47
71,4,12
72,4,46
73,4,31
74,5,6
75,5,7
76,5,9
77,5,10
78,5,11
79,5,49
80,5,12
81,5,48
82,5,47
83,5,26
84,5,18
85,5,41
86,6,9
87,6,10
88,6,11
89,6,12
90,6,13
91,6,49
92,6,14
93,6,48
94,6,36
95,6,15
96,7,8
97,7,9
98,7,10
99,7,11
100,7,12
101,7,13
102,7,14
103,7,15
104,7,49
105,8,9
106,8,12
107,8,14
108,8,15
109,8,16
110,8,41
111,8,18
112,8,22
113,9,10
114,9,11
115,9,12
116,9,13
117,9,14
118,9,15
119,9,16
120,9,17
121,10,12
122,10,13
123,10,14
124,10,16
125,10,17
126,10,18
127,10,24
128,10,20
129,11,12
130,11,13
131,11,14
132,11,15
133,11,17
134,11,18
135,11,19
136,11,49
137,11,23
138,12,13
139,12,14
140,12,15
141,12,16
142,12,17
143,12,18
144,12,19
145,12,20
146,12,35
147,13,14
148,13,15
149,13,16
150,13,17
151,13,18
152,13,19
153,13,20
154,13,21
155,13,41
156,14,15
157,14,16
158,14,17
159,14,18
160,14,19
161,14,20
162,14,21
163,14,22
164,15,16
165,15,17
166,15,18
167,15,19
168,15,20
169,15,21
170,15,22
171,15,23
172,16,17
173,16,18
174,16,19
175,16,21
176,16,22
177,16,45
178,16,27
179,16,28
180,17,18
181,17,19
182,17,20
183,17,22
184,17,23
185,17,24
186,17,25
187,17,41
188,17,36
189,18,19
190,18,20
191,18,21
192,18,22
193,18,24
194,18,25
195,18,26
196,18,34
197,19,20
198,19,21
199,19,22
200,19,23
201,19,24
202,19,25
203,19,26
204,19,27
205,20,21
206,20,22
207,20,23
208,20,24
209,20,25
210,20,27
211,20,28
212,20,36
213,21,22
214,21,23
215,21,25
216,21,26
217,21,27
218,21,28
219,21,29
220,22,23
221,22,24
222,22,25
223,22,26
224,22,27
225,22,29
226,22,30
227,22,40
228,23,26
229,23,29
230,23,31
231,23,47
232,23,36
233,24,25
234,24,26
235,24,27
236,24,28
237,24,29
238,24,30
239,24,31
240,24,32
241,25,26
242,25,27
243,25,28
244,25,30
245,25,31
246,25,32
247,25,33
248,25,44
249,25,49
250,26,27
251,26,28
252,26,29
253,26,30
254,26,31
255,26,32
256,26,33
257,26,34
258,27,28
259,27,29
260,27,30
261,27,31
262,27,32
263,27,33
264,27,35
265,28,29
266,28,30
267,28,31
268,28,32
269,28,33
270,28,34
271,28,35
272,28,36
273,29,30
274,29,31
275,29,32
276,29,33
277,29,34
278,29,35
279,29,36
280,29,37
281,30,31
282,30,32
283,30,33
284,30,34
285,30,35
286,30,37
287,30,38
288,30,48
289,31,32
290,31,33
291,31,34
292,31,36
293,31,37
294,31,39
295,31,46
296,32,33
297,32,34
298,32,35
299,32,36
300,32,37
301,32,38
302,32,39
303,32,40
304,32,49
305,33,34
306,33,35
307,33,36
308,33,37
309,33,38
310,33,39
311,33,40
312,33,45
313,34,35
314,34,36
315,34,38
316,34,39
317,34,40
318,34,41
319,34,42
320,35,37
321,35,38
322,35,39
323,35,40
324,35,41
325,35,42
326,35,43
327,36,37
328,36,38
329,36,39
330,36,40
331,36,41
332,36,42
333,36,43
334,36,44
335,36,46
336,37,38
337,37,39
338,37,41
339,37,42
340,37,43
341,37,44
342,37,45
343,38,39
344,38,40
345,38,41
346,38,42
347,38,43
348,38,44
349,38,46
350,38,48
351,39,40
352,39,41
353,39,42
354,39,43
355,39,44
356,39,45
357,39,46
358,39,47
359,40,41
360,40,42
361,40,44
362,40,45
363,40,46
364,40,47
365,40,48
366,40,49
367,41,43
368,41,45
369,41,46
370,41,47
371,41,48
372,41,49
373,42,43
374,42,44
375,42,45
376,42,46
377,42,47
378,42,48
379,42,49
380,43,44
381,43,45
382,43,46
383,43,47
384,43,48
385,43,49
386,44,45
387,44,46
388,44,47
389,44,48
390,44,49
391,45,46
392,45,47
393,45,48
394,45,49
395,46,47
396,46,48
397,47,48
398,47,49
399,48,49
