id,node1,node2
0,0,3
1,0,6
2,0,9
3,0,11
4,0,12
5,0,13
6,0,14
7,0,15
8,0,16
9,0,17
10,0,23
11,0,25
12,0,27
13,0,31
14,0,34
15,0,36
16,0,39
17,0,40
18,0,41
19,0,42
20,0,43
21,0,44
22,0,46
23,0,47
24,0,48
25,1,3
26,1,9
27,1,10
28,1,14
29,1,15
30,1,24
31,1,33
32,1,34
33,1,39
34,1,40
35,1,43
36,1,47
37,1,48
38,2,3
39,2,7
40,2,8
41,2,12
42,2,15
43,2,24
44,2,32
45,2,33
46,2,36
47,2,42
48,2,43
49,2,45
50,2,47
51,3,4
52,3,5
53,3,7
54,3,10
55,3,11
56,3,12
57,3,15
58,3,17
59,3,18
60,3,24
61,3,27
62,3,28
63,3,29
64,3,33
65,3,40
66,3,43
67,3,45
68,3,46
69,3,48
70,4,14
71,4,15
72,4,18
73,4,20
74,4,31
75,4,32
76,4,33
77,4,35
78,4,36
79,4,40
80,4,42
81,5,6
82,5,8
83,5,14
84,5,16
85,5,18
86,5,20
87,5,21
88,5,24
89,5,25
90,5,29
91,5,31
92,5,32
93,5,34
94,5,35
95,5,37
96,5,42
97,5,44
98,5,48
99,5,49
100,6,9
101,6,10
102,6,13
103,6,17
104,6,20
105,6,21
106,6,26
107,6,27
108,6,28
109,6,31
110,6,33
111,6,34
112,6,38
113,6,40
114,6,41
115,6,42
116,6,43
117,6,44
118,6,45
119,6,47
120,6,48
121,7,10
122,7,12
123,7,15
124,7,19
125,7,20
126,7,22
127,7,29
128,7,30
129,7,33
130,7,36
131,7,37
132,7,40
133,7,44
134,7,45
135,7,46
136,7,47
137,8,15
138,8,17
139,8,24
140,8,25
141,8,28
142,8,30
143,8,31
144,8,35
145,8,36
146,8,37
147,8,38
148,8,39
149,8,40
150,8,41
151,8,43
152,8,44
153,8,47
154,8,49
155,9,13
156,9,16
157,9,19
158,9,20
159,9,25
160,9,38
161,9,39
162,9,40
163,9,41
164,9,42
165,9,44
166,9,48
167,10,16
168,10,17
169,10,23
170,10,26
171,10,27
172,10,30
173,10,32
174,10,36
175,10,38
176,10,39
177,10,44
178,10,45
179,10,47
180,10,48
181,10,49
182,11,12
183,11,15
184,11,16
185,11,20
186,11,21
187,11,22
188,11,24
189,11,26
190,11,27
191,11,29
192,11,30
193,11,32
194,11,34
195,11,36
196,11,39
197,11,42
198,11,45
199,11,46
200,11,47
201,12,14
202,12,15
203,12,19
204,12,20
205,12,21
206,12,24
207,12,26
208,12,28
209,12,29
210,12,32
211,12,34
212,12,35
213,12,38
214,12,42
215,12,43
216,12,45
217,12,47
218,12,48
219,13,14
220,13,16
221,13,19
222,13,20
223,13,21
224,13,23
225,13,25
226,13,27
227,13,29
228,13,33
229,13,34
230,13,35
231,13,36
232,13,40
233,13,42
234,13,43
235,13,46
236,13,48
237,13,49
238,14,16
239,14,17
240,14,18
241,14,19
242,14,21
243,14,24
244,14,27
245,14,28
246,14,34
247,14,36
248,14,37
249,14,43
250,14,46
251,15,16
252,15,17
253,15,19
254,15,21
