node,labels
57,19.0
58,19.0
14,18.0
15,18.0
59,18.0
0,17.0
1,17.0
99,17.0
16,17.0
60,17.0
12,16.0
13,16.0
17,16.0
55,16.0
56,16.0
61,16.0
40,15.0
18,15.0
39,15.0
76,15.0
62,15.0
75,15.0
19,14.0
41,14.0
63,14.0
77,14.0
2,13.0
20,13.0
88,13.0
64,13.0
3,12.0
42,12.0
65,12.0
78,12.0
4,11.0
21,11.0
43,11.0
66,11.0
79,11.0
5,10.0
29,10.0
22,10.0
30,10.0
31,10.0
44,10.0
67,10.0
80,10.0
23,9.0
32,9.0
45,9.0
68,9.0
81,9.0
24,8.0
33,8.0
46,8.0
69,8.0
82,8.0
6,7.0
25,7.0
34,7.0
47,7.0
54,7.0
70,7.0
83,7.0
7,6.0
8,6.0
9,6.0
26,6.0
35,6.0
71,6.0
94,6.0
93,6.0
51,5.0
10,5.0
85,5.0
36,5.0
50,5.0
72,5.0
89,5.0
90,5.0
95,5.0
11,4.0
98,4.0
37,4.0
48,4.0
52,4.0
73,4.0
84,4.0
86,4.0
91,4.0
28,3.0
38,3.0
49,3.0
53,3.0
74,3.0
87,3.0
92,3.0
96,3.0
97,3.0
27,2.0
