id,node1,node2
0,0,4
1,0,13
2,0,14
3,1,8
4,1,10
5,1,14
6,1,36
7,1,44
8,1,47
9,2,3
10,2,20
11,2,21
12,2,45
13,3,11
14,3,20
15,3,41
16,3,45
17,4,7
18,4,10
19,4,12
20,5,24
21,5,25
22,5,27
23,5,29
24,5,35
25,6,14
26,6,39
27,7,16
28,7,25
29,7,38
30,7,42
31,7,48
32,8,43
33,9,10
34,9,41
35,9,48
36,10,14
37,10,19
38,10,26
39,10,37
40,10,40
41,10,42
42,10,43
43,12,38
44,12,44
45,13,21
46,13,23
47,13,47
48,13,48
49,14,18
50,14,24
51,14,28
52,14,30
53,14,48
54,15,24
55,15,29
56,15,33
57,15,45
58,16,26
59,16,33
60,17,27
61,17,36
62,17,45
63,18,32
64,19,47
65,20,22
66,20,39
67,20,49
68,21,22
69,21,33
70,22,43
71,23,47
72,24,39
73,24,41
74,25,42
75,26,28
76,27,30
77,27,49
78,28,30
79,28,35
80,30,33
81,30,38
82,30,45
83,33,35
84,34,37
85,34,38
86,36,38
87,36,47
88,37,41
89,37,49
90,38,46
91,39,40
92,39,42
93,40,43
94,41,42
95,42,48
96,45,47
97,46,47
98,47,48
99,47,49
