id,node1,node2
0,0,49
1,0,2
2,0,48
3,0,3
4,0,47
5,0,4
6,0,5
7,0,45
8,0,44
9,0,11
10,0,40
11,0,41
12,1,2
13,1,3
14,1,49
15,1,4
16,1,48
17,1,5
18,1,47
19,1,6
20,1,46
21,1,7
22,1,45
23,2,3
24,2,4
25,2,5
26,2,49
27,2,6
28,2,48
29,2,7
30,2,47
31,2,8
32,2,46
33,2,20
34,3,4
35,3,5
36,3,6
37,3,7
38,3,49
39,3,8
40,3,48
41,3,9
42,3,47
43,3,43
44,3,30
45,4,5
46,4,6
47,4,7
48,4,8
49,4,9
50,4,49
51,4,10
52,4,48
53,5,6
54,5,7
55,5,8
56,5,9
57,5,10
58,5,11
59,5,49
60,6,7
61,6,8
62,6,9
63,6,10
64,6,11
65,6,12
66,6,35
67,6,19
68,7,8
69,7,9
70,7,10
71,7,11
72,7,12
73,7,13
74,7,28
75,8,9
76,8,11
77,8,12
78,8,13
79,8,14
80,8,35
81,8,44
82,9,10
83,9,11
84,9,12
85,9,13
86,9,14
87,9,28
88,10,11
89,10,13
90,10,14
91,10,15
92,10,16
93,10,20
94,11,12
95,11,13
96,11,14
97,11,15
98,11,16
99,11,17
100,12,13
101,12,14
102,12,15
103,12,16
104,12,17
105,12,30
106,13,14
107,13,15
108,13,16
109,13,17
110,13,19
111,13,44
112,14,15
113,14,16
114,14,17
115,14,18
116,14,19
117,14,20
118,15,16
119,15,17
120,15,18
121,15,19
122,15,20
123,15,21
124,15,47
125,16,17
126,16,18
127,16,19
128,16,20
129,16,21
130,16,22
131,16,38
132,17,18
133,17,20
134,17,21
135,17,22
136,17,23
137,17,24
138,18,19
139,18,20
140,18,21
141,18,22
142,18,23
143,18,24
144,19,20
145,19,21
146,19,22
147,19,23
148,19,24
149,19,46
150,20,21
151,20,22
152,20,24
153,20,25
154,20,26
155,20,29
156,21,22
157,21,23
158,21,24
159,21,25
160,21,26
161,21,27
162,21,35
163,22,23
164,22,24
165,22,25
166,22,26
167,22,27
168,22,28
169,22,45
170,23,24
171,23,25
172,23,26
173,23,27
174,23,28
175,23,29
176,24,25
177,24,26
178,24,27
179,24,28
180,24,29
181,24,30
182,25,27
183,25,28
184,25,29
185,25,30
186,25,31
187,25,43
188,26,28
189,26,29
190,26,30
191,26,32
192,26,40
193,26,39
194,27,28
195,27,29
196,27,30
197,27,31
198,27,32
199,27,33
200,28,29
201,28,30
202,28,31
203,28,34
204,28,37
205,29,31
206,29,32
207,29,33
208,29,34
209,29,35
210,30,31
211,30,32
212,30,33
213,30,36
214,30,34
215,31,32
216,31,33
217,31,34
218,31,35
219,31,36
220,31,37
221,32,33
222,32,34
223,32,35
224,32,36
225,32,37
226,32,38
227,33,34
228,33,35
229,33,36
230,33,37
231,33,38
232,33,39
233,34,35
234,34,36
235,34,37
236,34,38
237,34,39
238,34,40
239,35,38
240,35,40
241,35,41
242,36,37
243,36,38
244,36,39
245,36,40
246,36,41
247,36,42
248,37,38
249,37,39
250,37,40
251,37,41
252,37,42
253,37,43
254,38,39
255,38,40
256,38,41
257,38,42
258,38,43
259,39,40
260,39,41
261,39,42
262,39,43
263,39,44
264,39,45
265,40,41
266,40,42
267,40,44
268,40,45
269,40,46
270,41,42
271,41,43
272,41,44
273,41,45
274,41,46
275,41,47
276,42,43
277,42,44
278,42,45
279,42,46
280,42,47
281,42,48
282,43,44
283,43,46
284,43,47
285,43,48
286,43,49
287,44,45
288,44,46
289,44,47
290,44,48
291,44,49
292,45,47
293,45,48
294,45,49
295,46,47
296,46,48
297,46,49
298,47,49
299,48,49
