id,node1,node2
0,0,3
1,0,11
2,0,28
3,0,31
4,0,32
5,0,45
6,1,33
7,1,34
8,2,6
9,2,28
10,2,32
11,2,33
12,2,34
13,2,39
14,3,37
15,3,42
16,4,13
17,4,37
18,4,42
19,4,43
20,4,48
21,5,34
22,5,47
23,6,44
24,8,24
25,8,29
26,8,33
27,8,35
28,8,38
29,8,41
30,8,42
31,8,43
32,8,47
33,9,14
34,9,20
35,9,36
36,9,46
37,10,28
38,11,13
39,11,24
40,11,34
41,11,35
42,12,17
43,12,33
44,12,35
45,13,22
46,13,28
47,13,32
48,13,48
49,15,40
50,15,48
51,16,30
52,16,32
53,17,18
54,17,29
55,17,38
56,18,19
57,18,34
58,18,41
59,19,42
60,19,47
61,20,33
62,20,37
63,21,23
64,21,42
65,22,24
66,22,25
67,22,27
68,23,27
69,24,32
70,24,35
71,24,36
72,25,29
73,25,34
74,25,36
75,25,49
76,26,30
77,27,34
78,27,37
79,27,45
80,27,46
81,28,30
82,28,35
83,28,37
84,28,46
85,28,48
86,28,49
87,29,32
88,29,35
89,29,44
90,30,42
91,31,34
92,33,41
93,33,42
94,34,37
95,34,49
96,36,40
97,36,46
98,37,46
99,41,49
