id,node1,node2
0,0,24
1,0,26
2,0,30
3,0,36
4,0,45
5,1,3
6,1,15
7,1,25
8,1,32
9,2,40
10,2,41
11,2,49
12,3,7
13,3,17
14,3,18
15,3,23
16,3,32
17,3,45
18,3,46
19,4,13
20,4,18
21,4,27
22,5,16
23,5,35
24,5,38
25,5,39
26,5,45
27,6,25
28,7,39
29,7,46
30,8,18
31,8,22
32,8,25
33,8,45
34,9,47
35,10,11
36,10,12
37,10,13
38,10,34
39,11,26
40,11,27
41,14,19
42,14,32
43,14,48
44,15,46
45,15,48
46,16,38
47,17,18
48,17,19
49,17,26
50,17,31
51,18,28
52,18,46
53,19,20
54,19,25
55,19,27
56,19,32
57,19,40
58,19,41
59,20,21
60,20,24
61,20,31
62,20,38
63,20,41
64,20,48
65,21,35
66,21,41
67,21,46
68,22,23
69,22,25
70,22,33
71,22,47
72,23,42
73,24,29
74,24,39
75,24,47
76,24,49
77,25,28
78,25,34
79,25,46
80,27,29
81,27,34
82,27,37
83,27,41
84,27,47
85,28,47
86,28,48
87,29,39
88,29,42
89,30,42
90,31,38
91,31,40
92,32,43
93,33,38
94,33,49
95,34,36
96,34,41
97,35,44
98,44,49
99,45,48
