id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,0,3
5,0,47
6,0,4
7,0,5
8,0,45
9,0,6
10,0,44
11,0,38
12,1,2
13,1,49
14,1,4
15,1,48
16,1,5
17,1,47
18,1,6
19,1,46
20,1,7
21,1,45
22,1,23
23,1,30
24,1,33
25,2,3
26,2,4
27,2,5
28,2,49
29,2,48
30,2,7
31,2,47
32,2,8
33,2,46
34,2,35
35,3,4
36,3,5
37,3,6
38,3,7
39,3,49
40,3,8
41,3,48
42,3,9
43,4,5
44,4,6
45,4,7
46,4,9
47,4,49
48,4,10
49,4,48
50,4,18
51,5,6
52,5,7
53,5,8
54,5,9
55,5,10
56,5,11
57,5,49
58,6,7
59,6,9
60,6,10
61,6,11
62,6,12
63,6,15
64,6,43
65,6,13
66,6,42
67,7,8
68,7,9
69,7,10
70,7,11
71,7,12
72,7,36
73,7,30
74,8,9
75,8,10
76,8,11
77,8,12
78,8,13
79,8,14
80,9,10
81,9,11
82,9,12
83,9,13
84,9,14
85,9,15
86,10,11
87,10,12
88,10,14
89,10,15
90,10,16
91,10,35
92,11,12
93,11,13
94,11,14
95,11,15
96,11,16
97,11,17
98,12,13
99,12,14
100,12,15
101,12,16
102,12,17
103,12,18
104,12,46
105,12,44
106,13,15
107,13,16
108,13,18
109,13,19
110,13,44
111,14,15
112,14,16
113,14,17
114,14,18
115,14,19
116,14,20
117,14,40
118,15,16
119,15,17
120,15,18
121,15,19
122,15,20
123,15,21
124,16,17
125,16,18
126,16,19
127,16,20
128,16,21
129,16,22
130,17,18
131,17,19
132,17,20
133,17,21
134,17,22
135,17,23
136,17,47
137,18,19
138,18,21
139,18,22
140,18,23
141,18,24
142,18,36
143,19,20
144,19,21
145,19,22
146,19,23
147,19,24
148,19,25
149,20,21
150,20,22
151,20,23
152,20,24
153,20,25
154,20,26
155,20,40
156,21,22
157,21,23
158,21,25
159,21,26
160,21,27
161,21,28
162,22,23
163,22,24
164,22,26
165,22,27
166,22,28
167,22,41
168,23,24
169,23,25
170,23,27
171,23,28
172,23,29
173,23,31
174,24,25
175,24,26
176,24,27
177,24,28
178,24,29
179,24,30
180,25,26
181,25,27
182,25,28
183,25,29
184,25,30
185,25,31
186,26,27
187,26,28
188,26,29
189,26,30
190,26,31
191,26,32
192,27,28
193,27,29
194,27,30
195,27,31
196,27,32
197,27,33
198,27,42
199,28,29
200,28,30
201,28,31
202,28,33
203,28,34
204,28,35
205,29,30
206,29,31
207,29,32
208,29,33
209,29,34
210,29,35
211,30,31
212,30,32
213,30,33
214,30,35
215,31,32
216,31,33
217,31,34
218,31,35
219,31,36
220,31,37
221,31,39
222,32,33
223,32,34
224,32,35
225,32,36
226,32,37
227,32,38
228,33,34
229,33,35
230,33,36
231,33,37
232,33,38
233,34,35
234,34,36
235,34,37
236,34,38
237,34,39
238,34,42
239,35,36
240,35,37
241,35,38
242,35,39
243,35,40
244,35,41
245,36,37
246,36,38
247,36,39
248,36,40
249,36,41
250,36,42
251,37,38
252,37,39
253,37,40
254,37,41
255,37,42
256,37,43
257,38,39
258,38,40
259,38,41
260,38,42
261,38,43
262,39,40
263,39,41
264,39,43
265,39,44
266,39,45
267,40,41
268,40,42
269,40,43
270,40,47
271,41,42
272,41,43
273,41,44
274,41,45
275,41,46
276,41,47
277,42,44
278,42,45
279,42,46
280,42,48
281,43,44
282,43,45
283,43,47
284,43,48
285,43,49
286,44,45
287,44,46
288,44,47
289,44,48
290,45,46
291,45,47
292,45,48
293,45,49
294,46,47
295,46,48
296,46,49
297,47,48
298,47,49
299,48,49
