id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,0,3
5,0,4
6,0,46
7,0,5
8,0,45
9,0,6
10,0,44
11,0,7
12,0,43
13,0,8
14,0,42
15,0,9
16,0,41
17,0,10
18,0,40
19,1,2
20,1,3
21,1,49
22,1,4
23,1,48
24,1,5
25,1,47
26,1,6
27,1,46
28,1,7
29,1,45
30,1,9
31,1,43
32,1,42
33,1,11
34,1,41
35,1,38
36,1,28
37,2,3
38,2,4
39,2,5
40,2,49
41,2,6
42,2,48
43,2,7
44,2,47
45,2,8
46,2,46
47,2,9
48,2,45
49,2,10
50,2,44
51,2,11
52,2,43
53,2,12
54,2,26
55,3,4
56,3,6
57,3,49
58,3,8
59,3,48
60,3,9
61,3,47
62,3,10
63,3,46
64,3,11
65,3,45
66,3,12
67,3,44
68,3,13
69,3,43
70,3,21
71,3,15
72,3,17
73,3,34
74,3,25
75,4,5
76,4,6
77,4,7
78,4,8
79,4,9
80,4,49
81,4,10
82,4,48
83,4,11
84,4,47
85,4,12
86,4,46
87,4,13
88,4,45
89,4,14
90,4,44
91,5,7
92,5,8
93,5,9
94,5,10
95,5,11
96,5,49
97,5,12
98,5,48
99,5,13
100,5,47
101,5,14
102,5,46
103,5,15
104,5,45
105,5,25
106,5,37
107,5,32
108,5,19
109,5,42
110,6,7
111,6,8
112,6,9
113,6,10
114,6,12
115,6,13
116,6,49
117,6,14
118,6,48
119,6,15
120,6,47
121,6,16
122,6,46
123,6,43
124,7,8
125,7,9
126,7,10
127,7,11
128,7,12
129,7,13
130,7,14
131,7,49
132,7,16
133,7,48
134,7,17
135,7,47
136,7,44
137,7,23
138,8,9
139,8,10
140,8,11
141,8,12
142,8,13
143,8,14
144,8,15
145,8,16
146,8,17
147,8,49
148,8,18
149,8,48
150,8,19
151,9,10
152,9,11
153,9,12
154,9,13
155,9,14
156,9,15
157,9,16
158,9,17
159,9,18
160,9,19
161,9,49
162,9,35
163,10,11
164,10,12
165,10,13
166,10,15
167,10,17
168,10,18
169,10,19
170,10,48
171,10,28
172,10,34
173,10,30
174,11,12
175,11,13
176,11,14
177,11,15
178,11,16
179,11,17
180,11,18
181,11,19
182,11,20
183,11,21
184,11,47
185,11,35
186,12,13
187,12,14
188,12,15
189,12,16
190,12,17
191,12,18
192,12,19
193,12,20
194,12,21
195,12,22
196,12,31
197,13,14
198,13,15
199,13,18
200,13,20
201,13,21
202,13,22
203,13,23
204,13,38
205,13,37
206,13,30
207,13,49
208,14,15
209,14,16
210,14,17
211,14,18
212,14,19
213,14,20
214,14,21
215,14,22
216,14,23
217,14,24
218,14,32
219,14,44
220,15,17
221,15,18
222,15,19
223,15,20
224,15,21
225,15,22
226,15,23
227,15,24
228,15,25
229,15,31
230,16,17
231,16,18
232,16,19
233,16,20
234,16,23
235,16,24
236,16,25
237,16,26
238,16,31
239,16,48
240,16,34
241,16,42
242,17,18
243,17,19
244,17,20
245,17,21
246,17,23
247,17,25
248,17,26
249,17,27
250,17,28
251,18,19
252,18,20
253,18,21
254,18,22
255,18,23
256,18,24
257,18,25
258,18,26
259,18,27
260,18,28
261,19,20
262,19,23
263,19,24
264,19,25
265,19,26
266,19,27
267,19,28
268,19,49
269,20,21
270,20,22
271,20,23
272,20,25
273,20,26
274,20,27
275,20,28
276,20,29
277,20,30
278,20,37
279,21,23
280,21,24
281,21,25
282,21,26
283,21,27
284,21,28
285,21,29
286,21,30
287,21,31
288,21,34
289,22,23
290,22,24
291,22,25
292,22,26
293,22,27
294,22,28
295,22,29
296,22,30
297,22,31
298,22,32
299,23,24
300,23,26
301,23,28
302,23,29
303,23,30
304,23,31
305,23,32
306,23,33
307,23,40
308,23,49
309,24,25
310,24,26
311,24,27
312,24,28
313,24,29
314,24,30
315,24,31
316,24,32
317,24,33
318,24,34
319,25,27
320,25,28
321,25,29
322,25,30
323,25,31
324,25,32
325,25,34
326,25,35
327,25,44
328,26,27
329,26,28
330,26,29
331,26,30
332,26,31
333,26,32
334,26,34
335,26,35
336,26,36
337,26,40
338,27,28
339,27,29
340,27,30
341,27,31
342,27,32
343,27,33
344,27,35
345,27,36
346,27,37
347,27,40
348,28,29
349,28,30
350,28,31
351,28,32
352,28,33
353,28,34
354,28,35
355,28,36
356,28,37
357,28,38
358,29,30
359,29,31
360,29,32
361,29,33
362,29,34
363,29,35
364,29,36
365,29,37
366,29,39
367,29,41
368,30,31
369,30,32
370,30,33
371,30,34
372,30,36
373,30,38
374,30,39
375,30,40
376,30,43
377,31,32
378,31,34
379,31,36
380,31,37
381,31,38
