id,node1,node2
0,0,1
1,0,2
2,0,7
3,0,8
4,0,22
5,0,23
6,0,26
7,0,27
8,0,29
9,0,31
10,0,32
11,0,39
12,0,43
13,0,46
14,0,49
15,1,2
16,1,5
17,1,7
18,1,9
19,1,13
20,1,15
21,1,17
22,1,20
23,1,26
24,1,27
25,1,29
26,1,32
27,1,37
28,1,38
29,1,42
30,1,44
31,2,5
32,2,6
33,2,9
34,2,16
35,2,18
36,2,23
37,2,25
38,2,26
39,2,27
40,2,29
41,2,30
42,2,31
43,2,38
44,2,39
45,2,41
46,2,44
47,2,49
48,3,4
49,3,5
50,3,6
51,3,8
52,3,10
53,3,16
54,3,22
55,3,23
56,3,27
57,3,32
58,3,34
59,3,36
60,3,37
61,3,39
62,3,42
63,3,43
64,4,5
65,4,8
66,4,10
67,4,11
68,4,17
69,4,18
70,4,19
71,4,21
72,4,26
73,4,33
74,4,35
75,4,37
76,4,38
77,4,39
78,4,44
79,4,49
80,5,9
81,5,12
82,5,14
83,5,17
84,5,18
85,5,21
86,5,24
87,5,29
88,5,30
89,5,36
90,5,41
91,5,42
92,5,43
93,5,45
94,5,48
95,6,13
96,6,14
97,6,16
98,6,17
99,6,20
100,6,21
101,6,22
102,6,28
103,6,31
104,6,35
105,6,39
106,6,41
107,6,45
108,6,46
109,6,47
110,7,13
111,7,15
112,7,16
113,7,21
114,7,22
115,7,24
116,7,27
117,7,28
118,7,31
119,7,32
120,7,35
121,7,36
122,7,37
123,7,40
124,7,41
125,7,42
126,7,44
127,8,9
128,8,14
129,8,25
130,8,28
131,8,31
132,8,35
133,8,37
134,8,39
135,8,40
136,8,44
137,9,11
138,9,12
139,9,15
140,9,19
141,9,20
142,9,25
143,9,26
144,9,47
145,10,11
146,10,16
147,10,18
148,10,19
149,10,20
150,10,21
151,10,26
152,10,31
153,10,34
154,10,35
155,10,36
156,10,37
157,10,47
158,10,48
159,11,15
160,11,18
161,11,19
162,11,21
163,11,22
164,11,25
165,11,37
166,11,41
167,11,43
168,11,45
169,11,49
170,12,16
171,12,19
172,12,28
173,12,29
174,12,35
175,12,37
176,12,39
177,12,43
178,12,46
179,12,47
180,13,14
181,13,19
182,13,21
183,13,24
184,13,25
185,13,37
186,13,38
187,13,40
188,13,41
189,13,44
190,13,45
191,13,47
192,13,48
193,14,21
194,14,23
195,14,25
196,14,27
197,14,35
198,14,38
199,14,39
200,14,43
201,14,46
202,14,47
203,15,17
204,15,20
205,15,23
206,15,25
207,15,27
208,15,30
209,15,32
210,15,35
211,15,36
212,15,40
213,15,43
214,15,44
215,15,49
216,16,18
217,16,20
218,16,21
219,16,22
220,16,24
221,16,25
222,16,27
223,16,31
224,16,32
225,16,36
226,16,37
227,16,38
228,16,41
229,16,47
230,17,18
231,17,20
232,17,21
233,17,24
234,17,29
235,17,31
236,17,33
237,17,34
238,17,43
239,17,44
240,17,46
241,18,20
242,18,21
243,18,28
244,18,29
245,18,30
246,18,31
247,18,34
248,18,37
249,18,43
250,18,47
251,19,25
252,19,26
253,19,28
254,19,29
255,19,34
256,19,37
257,19,39
258,19,42
259,19,46
260,19,47
261,19,48
262,20,21
263,20,22
264,20,24
265,20,25
266,20,28
267,20,32
268,20,35
269,20,38
270,20,44
271,20,46
272,20,49
273,21,23
274,21,24
275,21,25
276,21,27
277,21,31
278,21,41
279,21,42
280,21,44
281,21,45
282,22,24
283,22,29
284,22,35
285,22,46
286,22,48
287,23,25
288,23,27
289,23,37
290,23,38
291,23,48
292,24,25
293,24,27
294,24,31
295,24,35
296,24,36
297,24,39
298,24,41
299,24,43
300,24,44
301,25,26
302,25,29
303,25,30
304,25,32
305,25,34
306,25,35
307,25,36
308,25,45
309,25,46
310,26,32
311,26,46
312,26,47
313,26,49
314,27,34
315,27,38
316,27,41
317,27,42
318,27,44
319,27,45
320,27,47
321,28,33
322,28,36
323,28,38
324,28,39
325,28,42
326,28,43
327,28,45
328,28,46
329,29,31
330,29,32
331,29,33
332,29,35
333,29,36
334,29,37
335,30,32
336,30,36
337,30,41
338,30,47
339,30,49
340,31,35
341,31,37
342,31,38
343,31,41
344,31,44
345,32,33
346,32,36
347,32,37
348,32,40
349,32,42
350,32,44
351,32,45
352,32,47
353,32,49
354,33,39
355,33,40
356,33,46
357,34,35
358,34,36
359,34,38
360,34,39
361,34,41
362,34,42
363,34,45
364,35,45
365,36,37
366,36,46
367,36,47
368,37,38
369,37,41
370,37,43
371,37,44
372,37,45
373,37,47
374,37,48
375,38,43
376,38,45
377,38,47
378,38,48
379,39,43
380,39,45
381,40,43
382,40,44
383,40,46
384,40,48
385,40,49
386,41,44
387,41,48
388,41,49
389,42,48
390,42,49
391,43,47
392,43,48
393,44,46
394,44,49
395,45,46
396,45,47
397,46,47
398,46,48
399,46,49
