id,node1,node2
0,0,7
1,0,12
2,0,19
3,0,26
4,0,43
5,1,9
6,1,15
7,1,22
8,1,29
9,1,30
10,1,42
11,1,43
12,1,48
13,2,8
14,2,43
15,3,7
16,3,29
17,3,34
18,4,15
19,4,32
20,4,38
21,4,39
22,4,40
23,4,47
24,5,29
25,5,32
26,5,34
27,5,41
28,6,10
29,6,20
30,6,21
31,6,26
32,6,37
33,6,41
34,6,47
35,6,48
36,7,11
37,7,12
38,7,15
39,7,37
40,8,13
41,9,18
42,9,20
43,10,14
44,10,44
45,11,23
46,12,22
47,13,17
48,13,20
49,13,41
50,14,33
51,14,39
52,14,42
53,15,23
54,17,25
55,17,33
56,17,38
57,18,43
58,18,47
59,19,20
60,19,34
61,19,43
62,20,26
63,20,27
64,20,34
65,21,36
66,22,25
67,22,27
68,22,42
69,22,47
70,23,28
71,25,33
72,25,44
73,26,34
74,27,46
75,28,35
76,28,47
77,30,33
78,30,38
79,30,46
80,32,34
81,32,35
82,32,37
83,32,41
84,32,42
85,33,36
86,33,37
87,33,47
88,33,49
89,34,36
90,34,46
91,36,38
92,37,39
93,38,47
94,40,47
95,41,45
96,42,44
97,43,45
98,43,48
99,44,49
