id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,0,3
5,0,47
6,0,5
7,0,45
8,0,44
9,0,7
10,0,43
11,0,8
12,0,42
13,0,9
14,0,14
15,1,2
16,1,3
17,1,49
18,1,4
19,1,48
20,1,5
21,1,47
22,1,46
23,1,7
24,1,45
25,1,8
26,1,44
27,1,9
28,1,43
29,1,22
30,1,19
31,2,3
32,2,4
33,2,49
34,2,6
35,2,48
36,2,7
37,2,47
38,2,8
39,2,46
40,2,45
41,2,10
42,2,27
43,2,29
44,3,4
45,3,5
46,3,6
47,3,8
48,3,48
49,3,9
50,3,10
51,3,46
52,3,11
53,3,38
54,4,5
55,4,6
56,4,7
57,4,8
58,4,9
59,4,49
60,4,10
61,4,48
62,4,11
63,4,12
64,4,46
65,5,6
66,5,7
67,5,8
68,5,9
69,5,10
70,5,11
71,5,49
72,5,12
73,5,48
74,5,13
75,5,47
76,5,41
77,6,7
78,6,8
79,6,9
80,6,10
81,6,11
82,6,12
83,6,13
84,6,49
85,6,14
86,6,48
87,6,29
88,7,8
89,7,9
90,7,10
91,7,11
92,7,13
93,7,14
94,7,15
95,7,49
96,7,26
97,8,9
98,8,10
99,8,11
100,8,12
101,8,13
102,8,14
103,8,16
104,8,27
105,8,29
106,9,10
107,9,11
108,9,12
109,9,13
110,9,14
111,9,15
112,9,16
113,9,17
114,9,31
115,10,11
116,10,12
117,10,13
118,10,14
119,10,15
120,10,16
121,10,17
122,10,18
123,10,47
124,11,12
125,11,13
126,11,14
127,11,15
128,11,16
129,11,17
130,11,18
131,11,19
132,11,29
133,11,47
134,12,13
135,12,14
136,12,15
137,12,16
138,12,17
139,12,18
140,12,19
141,12,20
142,12,34
143,13,14
144,13,15
145,13,16
146,13,17
147,13,18
148,13,19
149,13,20
150,13,21
151,13,44
152,14,15
153,14,16
154,14,18
155,14,19
156,14,20
157,14,21
158,14,22
159,14,39
160,14,44
161,15,16
162,15,17
163,15,18
164,15,19
165,15,20
166,15,22
167,15,23
168,15,44
169,15,36
170,15,24
171,16,17
172,16,18
173,16,19
174,16,20
175,16,21
176,16,22
177,16,23
178,16,24
179,16,47
180,17,18
181,17,19
182,17,20
183,17,21
184,17,22
185,17,23
186,17,24
187,17,25
188,18,19
189,18,20
190,18,21
191,18,22
192,18,23
193,18,24
194,18,25
195,18,26
196,19,20
197,19,21
198,19,22
199,19,23
200,19,24
201,19,25
202,19,26
203,19,27
204,19,36
205,19,34
206,20,21
207,20,22
208,20,23
209,20,24
210,20,25
211,20,26
212,20,27
213,20,28
214,20,47
215,20,46
216,20,35
217,21,22
218,21,23
219,21,24
220,21,26
221,21,27
222,21,28
223,21,29
224,21,32
225,21,39
226,21,25
227,22,25
228,22,26
229,22,27
230,22,28
231,22,29
232,22,30
233,22,33
234,22,38
235,23,24
236,23,25
237,23,26
238,23,27
239,23,28
240,23,29
241,23,31
242,23,41
243,23,35
244,23,46
245,24,25
246,24,26
247,24,27
248,24,28
249,24,29
250,24,30
251,24,31
252,24,32
253,25,26
254,25,27
255,25,28
256,25,29
257,25,30
258,25,31
259,25,32
260,26,27
261,26,28
262,26,29
263,26,30
264,26,31
265,26,32
266,26,33
267,26,34
268,27,30
269,27,32
270,27,33
271,27,34
272,27,35
273,27,44
274,27,49
275,27,38
276,27,45
277,28,29
278,28,30
279,28,31
280,28,32
281,28,33
282,28,34
283,28,35
284,28,36
285,29,30
286,29,31
287,29,32
288,29,34
289,29,35
290,29,37
291,30,31
292,30,32
293,30,33
294,30,35
295,30,36
296,30,37
297,30,38
298,30,49
299,31,32
300,31,33
301,31,34
302,31,36
303,31,37
304,31,38
305,31,39
306,31,41
307,32,33
308,32,34
309,32,36
310,32,37
311,32,38
312,32,39
313,32,40
314,32,42
315,33,34
316,33,35
317,33,36
318,33,37
319,33,38
320,33,39
321,33,40
322,33,41
323,34,35
324,34,36
325,34,37
326,34,38
327,34,39
328,34,42
329,35,36
330,35,37
331,35,38
332,35,41
333,35,42
334,35,43
335,36,37
336,36,38
337,36,40
338,36,42
339,36,43
340,36,44
341,37,38
342,37,39
343,37,40
344,37,41
345,37,42
346,37,43
347,37,44
348,37,45
349,37,49
350,38,39
351,38,40
352,38,41
353,38,42
354,38,43
355,38,46
356,39,40
357,39,41
358,39,42
359,39,43
360,39,44
361,39,45
362,39,46
363,39,47
364,40,41
365,40,42
366,40,43
367,40,44
368,40,45
369,40,46
370,40,47
371,40,48
372,41,43
373,41,45
374,41,46
375,41,47
376,41,49
377,42,43
378,42,44
379,42,45
380,42,46
381,42,47
382,42,48
383,43,44
384,43,45
385,43,46
386,43,47
387,43,48
388,43,49
389,44,47
390,44,48
391,44,49
392,45,46
393,45,47
394,45,48
395,45,49
396,46,47
397,46,48
398,46,49
399,48,49
