id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,1,2
5,1,3
6,1,49
7,2,42
8,2,37
9,3,4
10,3,7
11,4,5
12,4,6
13,5,6
14,5,7
15,6,7
16,6,8
17,6,42
18,7,8
19,7,9
20,8,9
21,8,10
22,9,10
23,9,11
24,10,11
25,10,12
26,11,12
27,11,13
28,12,13
29,12,14
30,13,14
31,13,15
32,14,15
33,14,16
34,15,16
35,15,17
36,16,17
37,16,18
38,17,18
39,17,19
40,18,19
41,18,20
42,19,20
43,19,21
44,20,21
45,20,22
46,21,22
47,21,23
48,22,23
49,22,24
50,23,24
51,23,25
52,24,25
53,24,26
54,25,26
55,25,27
56,26,28
57,26,45
58,27,28
59,27,29
60,28,29
61,28,30
62,29,30
63,29,31
64,30,31
65,30,32
66,31,32
67,31,33
68,31,38
69,32,33
70,32,34
71,33,34
72,33,35
73,34,35
74,34,36
75,35,36
76,35,37
77,36,37
78,36,38
79,37,38
80,37,39
81,38,40
82,39,40
83,39,41
84,40,42
85,40,44
86,41,42
87,41,43
88,42,44
89,43,44
90,43,45
91,44,45
92,44,46
93,45,46
94,45,47
95,46,47
96,46,48
97,47,48
98,47,49
99,48,49
