id,node1,node2
0,0,7
1,0,9
2,0,17
3,0,23
4,0,32
5,0,34
6,0,36
7,0,43
8,1,2
9,1,16
10,1,24
11,1,32
12,1,33
13,1,35
14,1,41
15,1,42
16,1,46
17,2,6
18,2,15
19,2,20
20,2,22
21,2,23
22,2,27
23,2,31
24,2,35
25,2,49
26,3,6
27,3,10
28,3,11
29,3,13
30,3,21
31,3,24
32,3,27
33,3,29
34,3,31
35,3,32
36,3,34
37,3,41
38,3,44
39,3,45
40,3,48
41,4,7
42,4,14
43,4,15
44,4,21
45,4,29
46,4,34
47,4,35
48,4,47
49,5,19
50,5,21
51,5,24
52,5,26
53,5,28
54,5,39
55,5,43
56,5,45
57,6,9
58,6,10
59,6,16
60,6,19
61,6,21
62,6,26
63,6,35
64,7,10
65,7,11
66,7,18
67,7,20
68,7,27
69,7,39
70,7,40
71,8,11
72,8,18
73,8,20
74,8,22
75,8,33
76,8,34
77,8,41
78,8,42
79,8,43
80,9,16
81,9,19
82,9,24
83,9,31
84,9,41
85,9,43
86,9,48
87,10,36
88,10,38
89,10,40
90,10,41
91,10,46
92,11,18
93,11,20
94,11,38
95,11,39
96,11,46
97,12,19
98,12,31
99,12,34
100,12,40
101,12,46
102,13,23
103,13,37
104,13,39
105,13,47
106,14,18
107,14,19
108,14,21
109,14,35
110,14,42
111,14,46
112,15,16
113,15,31
114,15,37
115,15,43
116,15,44
117,15,49
118,16,18
119,16,23
120,16,26
121,16,40
122,16,46
123,16,49
124,18,21
125,18,23
126,18,31
127,18,38
128,18,43
129,18,45
130,19,30
131,19,38
132,20,23
133,20,33
134,20,47
135,21,31
136,21,35
137,21,41
138,21,44
139,22,24
140,22,28
141,22,38
142,22,42
143,23,30
144,23,34
145,23,37
146,24,30
147,24,47
148,25,27
149,25,28
150,25,49
151,26,28
152,26,38
153,26,44
154,27,31
155,27,32
156,27,35
157,27,36
158,27,38
159,27,44
160,27,47
161,28,31
162,28,36
163,28,49
164,29,30
165,29,43
166,30,32
167,30,36
168,30,44
169,30,46
170,31,36
171,31,42
172,31,43
173,31,49
174,32,44
175,32,47
176,33,39
177,34,35
178,34,42
179,35,37
180,36,38
181,36,47
182,36,48
183,36,49
184,37,38
185,37,41
186,37,45
187,38,41
188,39,45
189,39,47
190,40,42
191,40,43
192,40,44
193,40,45
194,41,43
195,41,49
196,43,47
197,44,45
198,45,47
199,46,47
