id,node1,node2
0,0,2
1,0,5
2,0,13
3,0,16
4,0,17
5,0,18
6,0,19
7,0,25
8,0,26
9,0,28
10,0,30
11,0,47
12,0,49
13,1,17
14,1,21
15,1,25
16,1,29
17,1,38
18,1,48
19,2,17
20,2,33
21,2,38
22,2,45
23,3,12
24,3,15
25,3,22
26,3,30
27,3,34
28,3,42
29,3,47
30,3,48
31,4,20
32,4,24
33,4,29
34,4,34
35,4,35
36,4,36
37,4,47
38,5,22
39,5,30
40,5,31
41,5,49
42,6,13
43,6,15
44,6,19
45,6,21
46,6,25
47,6,34
48,6,38
49,6,41
50,7,9
51,7,10
52,7,21
53,7,23
54,7,24
55,7,26
56,7,30
57,7,38
58,8,15
59,8,17
60,8,34
61,8,39
62,8,42
63,8,49
64,9,13
65,9,14
66,9,18
67,9,26
68,9,34
69,9,43
70,9,49
71,10,15
72,10,22
73,10,23
74,10,34
75,10,43
76,10,46
77,10,47
78,10,48
79,11,19
80,11,21
81,11,23
82,11,28
83,11,33
84,11,43
85,12,36
86,12,43
87,12,45
88,13,18
89,13,27
90,13,28
91,13,44
92,14,15
93,14,17
94,14,19
95,14,34
96,14,35
97,14,36
98,14,40
99,14,49
100,15,27
101,15,30
102,15,35
103,15,49
104,16,41
105,16,44
106,16,47
107,17,32
108,17,39
109,17,47
110,17,49
111,18,39
112,18,46
113,18,47
114,18,49
115,19,22
116,19,28
117,19,36
118,20,27
119,20,29
120,20,37
121,21,23
122,21,27
123,21,31
124,21,38
125,21,41
126,21,42
127,22,35
128,22,39
129,22,41
130,22,42
131,22,43
132,22,44
133,22,47
134,23,25
135,23,26
136,23,30
137,23,31
138,24,27
139,24,29
140,24,43
141,24,49
142,25,27
143,25,29
144,25,31
145,25,39
146,25,46
147,25,49
148,26,27
149,26,45
150,26,49
151,27,31
152,27,47
153,28,36
154,28,40
155,28,44
156,29,30
157,29,32
158,29,46
159,30,31
160,30,41
161,30,44
162,30,45
163,31,32
164,31,34
165,31,37
166,31,40
167,31,42
168,32,33
169,32,38
170,32,40
171,32,43
172,33,42
173,33,43
174,33,45
175,34,35
176,34,39
177,35,36
178,35,37
179,35,42
180,35,47
181,36,37
182,36,42
183,36,48
184,37,40
185,37,42
186,37,43
187,38,40
188,38,44
189,38,46
190,39,45
191,41,43
192,41,45
193,41,49
194,42,43
195,43,47
196,46,47
197,47,48
198,47,49
199,48,49
