id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,0,3
5,0,47
6,0,46
7,0,5
8,0,45
9,0,6
10,0,44
11,0,22
12,0,37
13,0,38
14,1,2
15,1,3
16,1,49
17,1,4
18,1,48
19,1,5
20,1,47
21,1,6
22,1,46
23,1,7
24,1,45
25,2,3
26,2,4
27,2,49
28,2,6
29,2,48
30,2,7
31,2,47
32,2,8
33,2,46
34,2,30
35,3,4
36,3,5
37,3,6
38,3,7
39,3,49
40,3,8
41,3,48
42,3,9
43,3,47
44,3,30
45,4,5
46,4,6
47,4,7
48,4,8
49,4,9
50,4,49
51,4,10
52,4,48
53,5,6
54,5,7
55,5,8
56,5,9
57,5,10
58,5,49
59,5,31
60,6,7
61,6,8
62,6,9
63,6,10
64,6,11
65,6,12
66,6,40
67,7,8
68,7,9
69,7,10
70,7,11
71,7,12
72,7,13
73,7,38
74,7,27
75,8,9
76,8,10
77,8,11
78,8,12
79,8,14
80,8,26
81,9,10
82,9,11
83,9,12
84,9,13
85,9,14
86,9,15
87,10,12
88,10,13
89,10,14
90,10,15
91,10,16
92,10,41
93,11,12
94,11,13
95,11,15
96,11,17
97,11,24
98,11,29
99,11,41
100,12,13
101,12,14
102,12,16
103,12,18
104,12,38
105,12,22
106,12,30
107,13,14
108,13,15
109,13,16
110,13,17
111,13,18
112,13,19
113,14,15
114,14,16
115,14,18
116,14,19
117,14,20
118,14,46
119,15,16
120,15,17
121,15,18
122,15,19
123,15,20
124,15,21
125,16,17
126,16,18
127,16,19
128,16,20
129,16,21
130,16,22
131,17,18
132,17,19
133,17,20
134,17,21
135,17,22
136,17,23
137,17,42
138,18,19
139,18,20
140,18,21
141,18,23
142,18,34
143,18,28
144,19,20
145,19,21
146,19,22
147,19,23
148,19,24
149,19,25
150,19,31
151,20,21
152,20,22
153,20,23
154,20,24
155,20,25
156,20,26
157,21,22
158,21,23
159,21,24
160,21,25
161,21,26
162,21,27
163,22,27
164,22,28
165,22,47
166,22,44
167,22,31
168,23,24
169,23,25
170,23,26
171,23,27
172,23,28
173,23,29
174,24,25
175,24,27
176,24,28
177,24,29
178,24,30
179,25,26
180,25,27
181,25,28
182,25,29
183,25,31
184,25,38
185,26,27
186,26,28
187,26,29
188,26,30
189,26,31
190,26,32
191,27,28
192,27,29
193,27,31
194,27,33
195,27,41
196,28,29
197,28,30
198,28,31
199,28,32
200,28,33
201,28,34
202,29,30
203,29,31
204,29,32
205,29,33
206,29,34
207,29,35
208,30,31
209,30,32
210,30,34
211,30,35
212,30,36
213,31,32
214,31,33
215,31,35
216,31,36
217,31,37
218,32,33
219,32,34
220,32,35
221,32,36
222,32,37
223,32,38
224,33,34
225,33,35
226,33,36
227,33,37
228,33,38
229,33,39
230,34,35
231,34,36
232,34,37
233,34,38
234,34,39
235,34,40
236,35,36
237,35,37
238,35,39
239,35,40
240,35,41
241,35,48
242,36,37
243,36,38
244,36,39
245,36,40
246,36,41
247,36,42
248,37,38
249,37,39
250,37,41
251,37,42
252,37,43
253,37,48
254,38,39
255,38,40
256,38,41
257,38,43
258,39,40
259,39,41
260,39,42
261,39,43
262,39,44
263,39,45
264,40,41
265,40,42
266,40,44
267,40,45
268,40,46
269,41,42
270,41,43
271,41,44
272,41,45
273,41,46
274,41,47
275,42,43
276,42,44
277,42,46
278,42,47
279,42,48
280,43,44
281,43,45
282,43,46
283,43,47
284,43,48
285,43,49
286,44,45
287,44,47
288,44,48
289,44,49
290,45,46
291,45,47
292,45,48
293,45,49
294,46,47
295,46,48
296,46,49
297,47,48
298,47,49
299,48,49
