id,node1,node2
0,0,1
1,0,49
2,0,2
3,1,2
4,1,3
5,2,3
6,2,4
7,2,47
8,3,4
9,3,5
10,3,49
11,4,5
12,4,6
13,4,28
14,4,47
15,5,6
16,5,7
17,6,8
18,6,39
19,7,8
20,7,9
21,8,10
22,8,25
23,9,10
24,9,11
25,10,11
26,10,12
27,11,12
28,11,13
29,12,13
30,12,14
31,13,14
32,13,15
33,14,15
34,14,16
35,15,16
36,15,17
37,16,17
38,16,18
39,17,18
40,17,19
41,18,19
42,18,20
43,19,20
44,19,21
45,20,21
46,20,22
47,21,22
48,21,23
49,22,23
50,22,24
51,23,24
52,23,25
53,24,25
54,24,28
55,25,26
56,25,27
57,26,27
58,26,28
59,27,28
60,27,29
61,28,29
62,28,48
63,29,30
64,29,31
65,30,31
66,30,32
67,31,32
68,31,33
69,32,33
70,32,34
71,33,34
72,33,35
73,34,35
74,34,36
75,35,36
76,35,37
77,36,37
78,36,38
79,37,38
80,37,39
81,38,39
82,38,40
83,39,40
84,39,41
85,40,41
86,40,42
87,41,42
88,41,43
89,42,43
90,42,44
91,43,44
92,43,45
93,44,45
94,44,46
95,45,46
96,45,47
97,46,47
98,46,48
99,48,49
