id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,0,3
5,0,47
6,0,46
7,0,8
8,1,2
9,1,3
10,1,49
11,1,4
12,1,48
13,1,5
14,1,47
15,2,3
16,2,49
17,2,6
18,2,48
19,2,37
20,2,14
21,3,4
22,3,5
23,3,7
24,3,49
25,3,47
26,4,5
27,4,6
28,4,7
29,4,8
30,5,6
31,5,7
32,5,8
33,5,9
34,6,7
35,6,8
36,6,9
37,6,10
38,7,8
39,7,9
40,7,10
41,7,11
42,8,9
43,8,10
44,8,11
45,8,12
46,9,10
47,9,12
48,9,13
49,9,20
50,10,12
51,10,13
52,10,14
53,10,37
54,10,20
55,11,12
56,11,13
57,11,14
58,11,15
59,12,13
60,12,14
61,12,15
62,12,16
63,13,15
64,13,16
65,13,17
66,13,21
67,14,15
68,14,16
69,14,17
70,14,18
71,14,24
72,15,16
73,15,17
74,15,18
75,15,19
76,16,17
77,16,18
78,16,19
79,16,20
80,17,18
81,17,19
82,17,20
83,17,21
84,17,42
85,18,19
86,18,20
87,18,21
88,18,22
89,18,35
90,19,20
91,19,21
92,19,22
93,19,23
94,20,22
95,20,24
96,20,31
97,21,22
98,21,24
99,21,25
100,21,40
101,21,46
102,22,23
103,22,24
104,22,25
105,22,26
106,23,24
107,23,25
108,23,26
109,23,27
110,24,26
111,24,27
112,24,28
113,25,26
114,25,27
115,25,28
116,25,29
117,26,27
118,26,28
119,26,29
120,26,30
121,27,28
122,27,29
123,27,30
124,27,31
125,28,29
126,28,30
127,28,31
128,28,32
129,29,30
130,29,31
131,29,32
132,29,33
133,30,31
134,30,32
135,30,33
136,30,34
137,31,32
138,31,33
139,31,34
140,31,35
141,32,33
142,32,34
143,32,35
144,32,36
145,33,34
146,33,35
147,33,36
148,33,37
149,34,35
150,34,36
151,34,37
152,34,38
153,35,36
154,35,37
155,35,38
156,36,37
157,36,38
158,36,39
159,36,43
160,37,39
161,37,40
162,37,41
163,37,43
164,38,39
165,38,40
166,38,41
167,38,42
168,39,40
169,39,41
170,39,42
171,39,43
172,40,41
173,40,42
174,40,43
175,40,44
176,41,42
177,41,43
178,41,44
179,41,45
180,42,43
181,42,44
182,42,46
183,43,44
184,43,45
185,43,46
186,43,47
187,44,45
188,44,46
189,44,47
190,44,48
191,45,46
192,45,47
193,45,48
194,45,49
195,46,47
196,46,49
197,47,48
198,47,49
199,48,49
