id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,0,3
5,0,47
6,0,4
7,0,46
8,0,5
9,0,45
10,0,6
11,0,44
12,1,2
13,1,3
14,1,49
15,1,4
16,1,48
17,1,5
18,1,47
19,1,6
20,1,46
21,1,7
22,1,45
23,1,16
24,2,3
25,2,5
26,2,49
27,2,6
28,2,48
29,2,7
30,2,47
31,2,8
32,2,46
33,2,40
34,3,4
35,3,5
36,3,6
37,3,49
38,3,8
39,3,48
40,3,9
41,3,47
42,3,23
43,4,5
44,4,6
45,4,7
46,4,8
47,4,9
48,4,10
49,4,48
50,4,26
51,5,7
52,5,9
53,5,10
54,5,11
55,5,49
56,5,48
57,5,45
58,6,7
59,6,9
60,6,10
61,6,12
62,6,26
63,6,21
64,6,35
65,7,8
66,7,9
67,7,10
68,7,11
69,7,12
70,7,13
71,8,10
72,8,11
73,8,12
74,8,13
75,8,14
76,8,49
77,8,29
78,9,10
79,9,11
80,9,12
81,9,13
82,9,14
83,9,15
84,9,32
85,9,38
86,10,11
87,10,12
88,10,13
89,10,14
90,10,15
91,10,16
92,11,12
93,11,14
94,11,15
95,11,16
96,11,17
97,11,46
98,11,18
99,12,13
100,12,14
101,12,15
102,12,16
103,12,17
104,12,18
105,13,14
106,13,15
107,13,16
108,13,17
109,13,18
110,13,38
111,14,15
112,14,16
113,14,17
114,14,18
115,14,19
116,14,20
117,14,29
118,15,16
119,15,17
120,15,18
121,15,19
122,15,20
123,15,21
124,15,34
125,16,17
126,16,18
127,16,20
128,16,21
129,16,38
130,17,18
131,17,19
132,17,21
133,17,22
134,17,23
135,17,45
136,18,19
137,18,20
138,18,21
139,18,22
140,18,23
141,19,20
142,19,21
143,19,22
144,19,23
145,19,24
146,19,25
147,19,36
148,19,34
149,20,21
150,20,22
151,20,23
152,20,24
153,20,25
154,20,26
155,21,22
156,21,24
157,21,25
158,21,26
159,21,27
160,21,36
161,22,23
162,22,24
163,22,25
164,22,26
165,22,27
166,22,28
167,23,24
168,23,25
169,23,26
170,23,27
171,23,28
172,23,29
173,24,25
174,24,26
175,24,27
176,24,28
177,24,29
178,24,30
179,25,26
180,25,27
181,25,28
182,25,29
183,25,30
184,25,31
185,26,27
186,26,29
187,26,30
188,26,32
189,26,28
190,27,28
191,27,29
192,27,30
193,27,31
194,27,32
195,27,33
196,27,49
197,28,29
198,28,30
199,28,31
200,28,32
201,28,33
202,28,34
203,29,31
204,29,32
205,29,33
206,29,35
207,30,31
208,30,32
209,30,33
210,30,34
211,30,35
212,30,36
213,31,32
214,31,33
215,31,34
216,31,35
217,31,36
218,31,37
219,31,38
220,32,33
221,32,34
222,32,35
223,32,37
224,32,38
225,33,34
226,33,35
227,33,36
228,33,37
229,33,39
230,33,45
231,34,35
232,34,36
233,34,38
234,34,39
235,34,45
236,35,36
237,35,37
238,35,38
239,35,39
240,35,40
241,35,41
242,35,44
243,36,37
244,36,38
245,36,39
246,36,41
247,37,38
248,37,39
249,37,40
250,37,41
251,37,42
252,37,43
253,38,39
254,38,40
255,38,43
256,38,44
257,39,40
258,39,41
259,39,42
260,39,43
261,39,44
262,39,45
263,40,41
264,40,42
265,40,43
266,40,44
267,40,45
268,40,46
269,41,42
270,41,43
271,41,44
272,41,45
273,41,46
274,41,47
275,42,43
276,42,44
277,42,45
278,42,46
279,42,47
280,42,48
281,43,44
282,43,45
283,43,46
284,43,47
285,43,48
286,43,49
287,44,45
288,44,46
289,44,47
290,44,49
291,45,47
292,45,48
293,45,49
294,46,47
295,46,48
296,46,49
297,47,48
298,47,49
299,48,49
