id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,0,47
5,0,4
6,0,45
7,0,6
8,0,44
9,0,7
10,0,43
11,0,8
12,0,42
13,0,41
14,0,27
15,1,2
16,1,3
17,1,49
18,1,4
19,1,48
20,1,5
21,1,47
22,1,6
23,1,46
24,1,7
25,1,45
26,1,8
27,1,44
28,1,9
29,1,43
30,2,3
31,2,4
32,2,5
33,2,49
34,2,6
35,2,48
36,2,7
37,2,47
38,2,46
39,2,9
40,2,45
41,2,10
42,2,44
43,2,15
44,3,4
45,3,5
46,3,7
47,3,49
48,3,8
49,3,48
50,3,9
51,3,47
52,3,10
53,3,46
54,3,11
55,3,45
56,3,39
57,4,6
58,4,7
59,4,8
60,4,9
61,4,49
62,4,10
63,4,48
64,4,11
65,4,47
66,4,12
67,4,46
68,4,35
69,4,41
70,5,6
71,5,7
72,5,9
73,5,10
74,5,11
75,5,49
76,5,12
77,5,48
78,5,13
79,5,47
80,5,32
81,6,8
82,6,9
83,6,10
84,6,11
85,6,12
86,6,13
87,6,49
88,6,14
89,6,48
90,6,17
91,7,8
92,7,9
93,7,10
94,7,11
95,7,12
96,7,13
97,7,14
98,7,15
99,7,49
100,7,37
101,8,9
102,8,10
103,8,11
104,8,12
105,8,13
106,8,14
107,8,15
108,8,35
109,9,10
110,9,11
111,9,12
112,9,13
113,9,14
114,9,15
115,9,16
116,9,17
117,10,11
118,10,12
119,10,13
120,10,14
121,10,15
122,10,16
123,10,17
124,10,30
125,11,12
126,11,13
127,11,14
128,11,15
129,11,16
130,11,18
131,11,19
132,11,27
133,11,36
134,12,13
135,12,14
136,12,15
137,12,16
138,12,17
139,12,18
140,12,19
141,12,20
142,13,14
143,13,15
144,13,16
145,13,17
146,13,18
147,13,19
148,13,20
149,13,33
150,13,34
151,13,25
152,13,47
153,14,15
154,14,16
155,14,17
156,14,19
157,14,20
158,14,21
159,14,22
160,14,36
161,14,18
162,15,16
163,15,18
164,15,19
165,15,20
166,15,21
167,15,22
168,15,44
169,15,43
170,16,17
171,16,18
172,16,19
173,16,20
174,16,21
175,16,22
176,16,23
177,16,33
178,16,30
179,17,18
180,17,20
181,17,21
182,17,22
183,17,23
184,17,24
185,17,25
186,17,35
187,18,19
188,18,20
189,18,21
190,18,22
191,18,24
192,18,25
193,18,31
194,18,39
195,19,20
196,19,23
197,19,24
198,19,25
199,19,26
200,19,27
201,19,29
202,19,21
203,19,32
204,20,21
205,20,22
206,20,23
207,20,24
208,20,25
209,20,26
210,20,27
211,20,28
212,20,43
213,21,23
214,21,24
215,21,25
216,21,26
217,21,27
218,21,28
219,21,30
220,21,36
221,21,32
222,21,45
223,22,23
224,22,24
225,22,25
226,22,26
227,22,27
228,22,28
229,22,29
230,22,30
231,23,24
232,23,25
233,23,26
234,23,27
235,23,28
236,23,29
237,23,30
238,23,31
239,23,46
240,24,25
241,24,26
242,24,27
243,24,28
244,24,29
245,24,30
246,24,31
247,24,32
248,25,26
249,25,27
250,25,29
251,25,30
252,25,31
253,25,32
254,25,33
255,25,38
256,25,43
257,26,27
258,26,28
259,26,29
260,26,30
261,26,31
262,26,32
263,26,33
264,26,34
265,27,28
266,27,29
267,27,32
268,27,34
269,27,35
270,27,46
271,27,42
272,28,29
273,28,30
274,28,31
275,28,32
276,28,33
277,28,34
278,28,35
279,28,36
280,28,37
281,29,30
282,29,31
283,29,32
284,29,33
285,29,34
286,29,35
287,29,36
288,29,37
289,29,41
290,30,31
291,30,32
292,30,33
293,30,34
294,30,35
295,30,36
296,30,37
297,30,40
298,30,43
299,31,32
300,31,33
301,31,35
302,31,36
303,31,37
304,31,38
305,31,39
306,32,33
307,32,34
308,32,35
309,32,36
310,32,38
311,32,39
312,33,35
313,33,36
314,33,37
315,33,38
316,33,39
317,33,40
318,33,41
319,34,36
320,34,37
321,34,38
322,34,39
323,34,40
324,34,41
325,34,42
326,35,36
327,35,37
328,35,38
329,35,39
330,35,40
331,35,41
332,35,42
333,35,43
334,36,37
335,36,39
336,36,40
337,36,41
338,36,42
339,36,43
340,36,44
341,37,38
342,37,39
343,37,40
344,37,41
345,37,43
346,37,45
347,38,39
348,38,41
349,38,42
350,38,43
351,38,44
352,38,45
353,38,46
354,39,40
355,39,41
356,39,42
357,39,43
358,39,44
359,39,45
360,39,46
361,39,47
362,40,41
363,40,42
364,40,43
365,40,44
366,40,46
367,40,47
368,40,48
369,41,42
370,41,43
371,41,46
372,41,47
373,41,48
374,41,49
375,42,43
376,42,44
377,42,45
378,42,46
379,42,47
380,42,48
381,42,49
382,43,44
383,43,45
384,43,47
385,44,45
386,44,46
387,44,47
388,44,48
389,44,49
390,45,46
391,45,47
392,45,48
393,45,49
394,46,47
395,46,48
396,46,49
397,47,48
398,47,49
399,48,49
