id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,0,47
5,0,4
6,0,46
7,0,23
8,0,11
9,1,2
10,1,3
11,1,49
12,1,48
13,1,5
14,1,47
15,1,26
16,1,18
17,2,3
18,2,4
19,2,5
20,2,49
21,2,6
22,2,48
23,3,4
24,3,5
25,3,6
26,3,7
27,3,49
28,4,5
29,4,6
30,4,7
31,4,8
32,5,6
33,5,7
34,5,8
35,5,9
36,6,7
37,6,8
38,6,9
39,6,10
40,6,30
41,6,18
42,7,8
43,7,9
44,7,10
45,7,11
46,8,9
47,8,10
48,8,11
49,8,12
50,8,26
51,9,10
52,9,11
53,9,12
54,9,13
55,9,24
56,10,11
57,10,12
58,10,13
59,10,14
60,10,35
61,11,12
62,11,13
63,11,15
64,11,32
65,12,13
66,12,15
67,12,16
68,12,34
69,12,24
70,13,14
71,13,15
72,13,16
73,13,17
74,14,15
75,14,17
76,14,18
77,14,43
78,14,49
79,15,17
80,15,18
81,15,19
82,15,29
83,16,17
84,16,19
85,16,20
86,16,47
87,17,18
88,17,19
89,17,20
90,17,21
91,17,32
92,18,19
93,18,20
94,18,21
95,18,27
96,19,21
97,19,22
98,19,23
99,19,36
100,20,21
101,20,22
102,20,23
103,20,24
104,21,23
105,21,24
106,21,25
107,21,42
108,22,23
109,22,25
110,22,26
111,22,45
112,23,24
113,23,26
114,23,27
115,23,31
116,24,25
117,24,27
118,24,28
119,25,26
120,25,27
121,25,28
122,25,29
123,26,28
124,26,30
125,27,28
126,27,29
127,27,30
128,28,29
129,28,30
130,28,31
131,28,32
132,29,30
133,29,31
134,29,32
135,29,33
136,30,31
137,30,32
138,30,34
139,31,32
140,31,33
141,31,34
142,31,35
143,32,36
144,32,40
145,33,34
146,33,35
147,33,36
148,33,37
149,34,36
150,34,37
151,34,38
152,34,48
153,35,37
154,35,38
155,35,39
156,36,37
157,36,38
158,36,39
159,36,40
160,37,38
161,37,39
162,37,40
163,37,41
164,38,39
165,38,40
166,38,41
167,38,42
168,39,40
169,39,41
170,39,42
171,39,43
172,40,41
173,40,42
174,40,43
175,40,44
176,41,42
177,41,43
178,41,44
179,41,45
180,42,43
181,42,44
182,42,45
183,42,46
184,43,45
185,43,46
186,43,47
187,44,45
188,44,46
189,44,47
190,44,48
191,45,46
192,45,47
193,45,48
194,45,49
195,46,47
196,46,48
197,46,49
198,47,48
199,47,49
