id,node1,node2
0,0,1
1,0,49
2,0,2
3,0,48
4,0,3
5,0,47
6,0,4
7,0,46
8,0,5
9,0,6
10,0,44
11,0,8
12,0,42
13,0,9
14,0,41
15,0,10
16,0,40
17,0,18
18,0,14
19,1,2
20,1,3
21,1,49
22,1,4
23,1,48
24,1,47
25,1,6
26,1,7
27,1,45
28,1,8
29,1,44
30,1,9
31,1,43
32,1,10
33,1,11
34,1,41
35,1,33
36,1,16
37,2,3
38,2,4
39,2,5
40,2,49
41,2,6
42,2,48
43,2,7
44,2,47
45,2,8
46,2,46
47,2,9
48,2,45
49,2,10
50,2,44
51,2,11
52,2,43
53,2,12
54,2,42
55,2,17
56,2,35
57,3,4
58,3,5
59,3,6
60,3,7
61,3,49
62,3,8
63,3,48
64,3,47
65,3,10
66,3,46
67,3,11
68,3,45
69,3,12
70,3,44
71,3,13
72,3,43
73,3,40
74,3,41
75,3,39
76,4,6
77,4,7
78,4,8
79,4,9
80,4,49
81,4,10
82,4,48
83,4,11
84,4,47
85,4,12
86,4,46
87,4,13
88,4,45
89,4,14
90,4,44
91,4,23
92,4,32
93,4,21
94,4,28
95,5,6
96,5,7
97,5,8
98,5,9
99,5,10
100,5,11
101,5,49
102,5,12
103,5,48
104,5,13
105,5,47
106,5,14
107,5,46
108,5,15
109,5,45
110,5,16
111,6,7
112,6,8
113,6,9
114,6,10
115,6,11
116,6,12
117,6,13
118,6,49
119,6,48
120,6,15
121,6,47
122,6,16
123,6,46
124,6,28
125,6,24
126,7,8
127,7,10
128,7,12
129,7,13
130,7,14
131,7,15
132,7,49
133,7,16
134,7,48
135,7,17
136,7,47
137,7,24
138,7,9
139,8,9
140,8,11
141,8,12
142,8,13
143,8,15
144,8,16
145,8,17
146,8,49
147,8,18
148,8,48
149,8,25
150,8,38
151,9,10
152,9,11
153,9,12
154,9,13
155,9,14
156,9,15
157,9,16
158,9,18
159,9,19
160,9,49
161,9,42
162,9,20
163,10,11
164,10,13
165,10,14
166,10,15
167,10,16
168,10,17
169,10,18
170,10,20
171,10,34
172,10,21
173,10,31
174,10,38
175,10,46
176,11,12
177,11,13
178,11,14
179,11,15
180,11,16
181,11,17
182,11,18
183,11,19
184,11,21
185,11,26
186,11,36
187,11,38
188,12,13
189,12,14
190,12,16
191,12,17
192,12,18
193,12,19
194,12,20
195,12,21
196,12,22
197,12,35
198,12,38
199,13,14
200,13,15
201,13,16
202,13,17
203,13,18
204,13,19
205,13,20
206,13,21
207,13,22
208,13,23
209,14,15
210,14,16
211,14,17
212,14,18
213,14,19
214,14,20
215,14,21
216,14,22
217,14,24
218,14,43
219,15,16
220,15,17
221,15,18
222,15,19
223,15,20
224,15,21
225,15,22
226,15,23
227,15,24
228,15,42
229,15,38
230,16,18
231,16,19
232,16,21
233,16,22
234,16,23
235,16,24
236,16,25
237,16,26
238,16,28
239,16,20
240,17,19
241,17,20
242,17,21
243,17,22
244,17,23
245,17,24
246,17,25
247,17,27
248,17,43
249,17,44
250,17,39
251,18,19
252,18,20
253,18,22
254,18,23
255,18,24
256,18,25
257,18,26
258,18,27
259,18,28
260,19,20
261,19,21
262,19,23
263,19,24
264,19,25
265,19,26
266,19,27
267,19,28
268,19,29
269,19,33
270,20,21
271,20,22
272,20,23
273,20,25
274,20,26
275,20,30
276,20,32
277,20,39
278,20,45
279,21,22
280,21,23
281,21,25
282,21,28
283,21,29
284,21,30
285,21,31
286,21,42
287,22,23
288,22,25
289,22,26
290,22,27
291,22,28
292,22,29
293,22,30
294,22,31
295,22,49
296,22,36
297,23,24
298,23,25
299,23,26
300,23,27
301,23,28
302,23,30
303,23,32
304,23,33
305,23,34
306,23,46
307,24,25
308,24,26
309,24,27
310,24,28
311,24,29
312,24,30
313,24,31
314,24,32
315,24,33
316,24,34
317,24,38
318,24,46
319,25,26
320,25,27
321,25,28
322,25,29
323,25,30
324,25,31
325,25,33
326,25,34
327,25,35
328,25,45
329,25,38
330,26,27
331,26,28
332,26,29
333,26,30
334,26,31
335,26,34
336,26,35
337,26,36
338,26,46
339,26,49
340,27,28
341,27,29
342,27,30
343,27,31
344,27,32
345,27,33
346,27,34
347,27,35
348,27,36
349,27,37
350,28,29
351,28,31
352,28,32
353,28,33
354,28,35
355,28,36
356,28,38
357,28,45
358,28,43
359,29,30
360,29,31
361,29,32
362,29,33
363,29,34
364,29,35
365,29,37
366,29,38
367,29,39
368,29,43
369,30,31
370,30,32
371,30,33
372,30,34
373,30,35
374,30,36
375,30,37
376,30,38
377,30,39
378,30,40
379,31,32
380,31,33
381,31,34
