id,node1,node2
0,0,37
1,0,42
2,0,45
3,1,7
4,1,8
5,1,25
6,1,49
7,2,5
8,2,7
9,2,21
10,2,44
11,3,25
12,3,28
13,3,32
14,3,45
15,4,16
16,4,18
17,4,25
18,4,29
19,5,18
20,5,35
21,5,36
22,5,42
23,5,44
24,6,32
25,6,35
26,6,37
27,7,9
28,7,11
29,7,29
30,7,31
31,8,9
32,8,17
33,8,22
34,8,35
35,8,40
36,9,11
37,9,13
38,9,23
39,9,33
40,9,36
41,9,44
42,10,13
43,10,16
44,10,23
45,10,45
46,11,34
47,11,42
48,12,13
49,12,19
50,12,24
51,14,31
52,14,36
53,14,38
54,15,24
55,15,49
56,17,34
57,17,40
58,18,19
59,18,41
60,19,26
61,19,46
62,20,26
63,21,26
64,21,43
65,21,46
66,21,47
67,22,28
68,22,29
69,22,34
70,24,29
71,25,49
72,26,38
73,27,39
74,28,32
75,28,36
76,28,39
77,28,41
78,29,31
79,29,46
80,29,47
81,30,44
82,31,32
83,31,41
84,31,44
85,32,38
86,32,43
87,32,44
88,33,34
89,33,45
90,33,46
91,33,48
92,34,45
93,38,47
94,39,44
95,39,47
96,40,42
97,42,48
98,44,48
99,45,46
