id,node1,node2
0,0,1
1,0,4
2,0,7
3,0,12
4,0,15
5,0,18
6,0,21
7,0,23
8,0,28
9,0,29
10,0,30
11,0,33
12,0,34
13,0,36
14,0,37
15,0,38
16,0,41
17,0,44
18,0,46
19,1,3
20,1,6
21,1,7
22,1,10
23,1,19
24,1,23
25,1,24
26,1,26
27,1,28
28,1,38
29,1,39
30,2,3
31,2,8
32,2,14
33,2,15
34,2,17
35,2,19
36,2,24
37,2,30
38,2,40
39,2,41
40,2,44
41,2,48
42,2,49
43,3,5
44,3,6
45,3,8
46,3,10
47,3,14
48,3,16
49,3,18
50,3,22
51,3,23
52,3,26
53,3,32
54,3,45
55,3,46
56,3,47
57,3,49
58,4,5
59,4,6
60,4,7
61,4,8
62,4,10
63,4,19
64,4,20
65,4,29
66,4,32
67,4,34
68,4,35
69,4,40
70,4,43
71,4,44
72,4,45
73,4,46
74,4,47
75,4,49
76,5,6
77,5,8
78,5,17
79,5,18
80,5,19
81,5,24
82,5,25
83,5,29
84,5,33
85,5,37
86,5,40
87,5,42
88,5,43
89,5,46
90,6,10
91,6,11
92,6,14
93,6,19
94,6,20
95,6,27
96,6,29
97,6,31
98,6,33
99,6,35
100,7,8
101,7,9
102,7,12
103,7,14
104,7,16
105,7,17
106,7,20
107,7,23
108,7,24
109,7,28
110,7,37
111,7,38
112,7,42
113,7,45
114,8,9
115,8,10
116,8,11
117,8,18
118,8,19
119,8,21
120,8,27
121,8,40
122,8,41
123,8,44
124,8,46
125,8,49
126,9,11
127,9,12
128,9,15
129,9,33
130,9,35
131,9,36
132,9,40
133,9,41
134,9,42
135,9,43
136,9,49
137,10,11
138,10,12
139,10,16
140,10,18
141,10,21
142,10,22
143,10,24
144,10,27
145,10,30
146,10,34
147,10,37
148,10,40
149,10,42
150,10,43
151,10,47
152,10,48
153,11,16
154,11,19
155,11,25
156,11,29
157,11,35
158,11,37
159,11,38
160,11,39
161,11,41
162,11,44
163,11,45
164,11,47
165,12,16
166,12,17
167,12,18
168,12,19
169,12,20
170,12,21
171,12,25
172,12,27
173,12,28
174,12,29
175,12,35
176,12,37
177,12,38
178,12,39
179,12,43
180,12,47
181,12,48
182,13,14
183,13,19
184,13,26
185,13,28
186,13,30
187,13,35
188,13,36
189,13,37
190,13,38
191,13,48
192,14,17
193,14,18
194,14,20
195,14,21
196,14,26
197,14,28
198,14,31
199,14,35
200,14,39
201,14,43
202,14,49
203,15,18
204,15,20
205,15,21
206,15,23
207,15,24
208,15,25
209,15,27
210,15,33
211,15,37
212,15,42
213,15,43
214,16,19
215,16,21
216,16,26
217,16,27
218,16,33
219,16,41
220,16,46
221,16,48
222,17,20
223,17,24
224,17,25
225,17,26
226,17,27
227,17,28
228,17,30
229,17,33
230,17,34
231,17,39
232,17,44
233,17,45
234,18,20
235,18,26
236,18,27
237,18,29
238,18,37
239,18,38
240,18,44
241,18,46
242,19,20
243,19,30
244,19,47
245,19,49
246,20,21
247,20,23
248,20,25
249,20,29
250,20,33
251,20,35
252,20,43
253,21,24
254,21,25
255,21,27
256,21,30
257,21,35
258,21,36
259,21,39
260,21,45
261,21,46
262,21,47
263,22,25
264,22,27
265,22,28
266,22,29
267,22,30
268,22,31
269,22,32
270,22,36
271,22,38
272,22,39
273,22,40
274,22,43
275,22,45
276,22,47
277,22,48
278,22,49
279,23,26
280,23,28
281,23,29
282,23,32
283,23,41
284,23,44
285,23,45
286,23,46
287,23,48
288,24,26
289,24,29
290,24,30
291,24,31
292,24,32
293,24,35
294,24,41
295,24,45
296,24,47
297,24,48
298,24,49
299,25,26
300,25,27
301,25,31
302,25,32
303,25,33
304,25,36
305,25,46
306,26,41
307,26,43
308,26,45
309,26,46
310,26,49
311,27,30
312,27,42
313,28,29
314,28,31
315,28,32
316,28,33
317,28,34
318,28,38
319,28,42
320,28,43
321,28,44
322,28,47
323,28,48
324,29,35
325,29,40
326,29,47
327,29,49
328,30,32
329,30,35
330,30,36
331,30,39
332,30,40
333,30,42
334,30,48
335,31,34
336,31,36
337,31,37
338,31,38
339,31,39
340,31,40
341,31,42
342,31,43
343,31,45
344,31,48
345,31,49
346,32,33
347,32,34
348,32,41
349,32,43
350,32,44
351,32,45
352,33,41
353,33,42
354,33,45
355,33,49
356,34,35
357,34,39
358,34,42
359,34,43
360,34,46
361,34,47
362,34,49
363,35,38
364,35,39
365,35,45
366,35,46
367,36,38
368,36,39
369,36,40
370,36,42
371,36,44
372,37,45
373,37,46
374,37,47
375,37,48
376,38,44
377,38,49
378,39,41
379,39,42
380,39,43
381,39,45
382,39,48
383,39,49
384,40,47
385,40,49
386,41,46
387,41,48
388,42,43
389,42,44
390,42,47
391,42,48
392,42,49
393,43,44
394,43,46
395,43,47
396,43,48
397,44,45
398,45,48
399,46,47
