id,node1,node2
0,0,4
1,0,9
2,0,11
3,0,26
4,1,6
5,1,12
6,1,13
7,1,37
8,1,43
9,2,7
10,2,8
11,2,18
12,2,31
13,2,35
14,2,36
15,2,45
16,3,6
17,3,16
18,3,29
19,3,36
20,3,44
21,3,45
22,3,47
23,4,5
24,4,9
25,4,13
26,4,16
27,4,18
28,4,19
29,4,46
30,4,47
31,5,6
32,5,7
33,5,8
34,5,9
35,5,10
36,5,26
37,5,33
38,5,35
39,5,41
40,5,45
41,6,13
42,6,18
43,6,22
44,6,24
45,6,27
46,6,49
47,7,28
48,7,35
49,7,38
50,7,41
51,7,44
52,7,46
53,7,49
54,8,12
55,8,13
56,8,14
57,8,17
58,8,24
59,8,29
60,8,49
61,9,11
62,9,16
63,9,20
64,9,21
65,9,30
66,9,32
67,9,36
68,9,40
69,9,44
70,10,28
71,10,33
72,10,42
73,11,20
74,11,24
75,11,26
76,11,42
77,11,43
78,11,49
79,12,17
80,12,24
81,12,26
82,12,27
83,12,28
84,12,30
85,12,31
86,12,37
87,12,42
88,12,44
89,12,47
90,12,49
91,13,21
92,13,31
93,13,34
94,13,37
95,13,39
96,13,40
97,13,42
98,13,47
99,14,23
100,14,28
101,14,44
102,14,45
103,15,22
104,15,27
105,15,40
106,16,18
107,16,22
108,16,25
109,16,31
110,16,36
111,16,44
112,16,48
113,17,19
114,17,23
115,17,24
116,17,39
117,17,46
118,18,27
119,19,25
120,19,32
121,19,45
122,20,34
123,20,39
124,21,35
125,21,36
126,21,46
127,21,49
128,22,23
129,22,25
130,22,26
131,22,27
132,22,49
133,23,24
134,23,27
135,23,29
136,23,39
137,23,42
138,23,45
139,24,27
140,24,33
141,24,42
142,24,45
143,25,34
144,25,35
145,25,38
146,25,40
147,25,42
148,25,44
149,25,47
150,26,27
151,26,37
152,27,34
153,27,39
154,27,40
155,27,42
156,27,44
157,28,36
158,28,37
159,28,38
160,28,45
161,28,47
162,28,48
163,28,49
164,29,33
165,29,39
166,29,41
167,29,44
168,30,31
169,30,34
170,30,38
171,30,40
172,30,41
173,30,49
174,31,42
175,31,47
176,33,36
177,33,38
178,33,48
179,33,49
180,34,40
181,34,41
182,34,44
183,34,47
184,34,49
185,35,42
186,35,46
187,36,38
188,36,39
189,36,40
190,36,47
191,37,47
192,38,39
193,39,48
194,40,46
195,40,47
196,41,46
197,42,46
198,42,48
199,46,49
